ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603703.SH,20260609,106985,12958.68,99895,12093.78,47363,5731.55,50103,6066.15,19466,2357.31,24211,2936.11,5802,703.87,5406,655.38,-9071,-1073.15
603703.SH,20260608,150588,19028.0,168134,21239.26,75313,9541.6,67165,8525.12,32207,4098.87,22274,2836.84,2914,369.28,3449,436.53,-34440,-4314.9
603703.SH,20260605,116433,15145.52,114204,14868.24,63346,8248.11,60287,7841.57,23039,3009.33,25754,3354.98,1743,229.44,4316,567.61,7881,1032.75
603703.SH,20260604,75485,9458.26,80382,10070.89,43111,5403.79,40292,5054.04,16964,2125.94,17661,2214.26,13921,1756.03,11146,1404.83,1403,173.46
603703.SH,20260603,69760,8813.12,78209,9873.69,36412,4599.15,29888,3780.15,14276,1793.84,11860,1493.15,2690,343.06,3181,402.17,-21326,-2680.87
603703.SH,20260602,64009,7898.12,61449,7582.26,29688,3665.35,22245,2750.47,10539,1300.24,7652,942.18,6557,808.12,19447,2396.92,15882,1965.59
603703.SH,20260601,63751,8071.74,61233,7750.34,27433,3478.34,25929,3284.83,9127,1153.44,10154,1288.67,0,0.0,2995,379.69,-10848,-1378.44
603703.SH,20260529,75427,9711.88,76078,9794.08,36312,4663.62,36124,4643.79,17356,2232.7,16183,2084.19,4391,560.1,5101,646.24,-32455,-4213.64
603703.SH,20260528,59191,7920.44,52702,7049.33,21946,2932.62,23433,3136.34,12953,1730.27,15572,2084.69,1709,227.88,4092,540.86,6788,910.47
603703.SH,20260527,61449,8198.31,67916,9058.92,32489,4328.29,32087,4272.73,20927,2777.85,16033,2124.92,2035,267.29,864,115.17,-16270,-2162.61
603703.SH,20260526,68233,9394.32,74031,10183.83,38919,5356.51,31848,4386.57,12530,1719.75,15143,2084.09,2281,313.77,941,129.86,-17123,-2341.37
603703.SH,20260525,59524,8598.38,66398,9589.4,41061,5943.87,33321,4823.58,22772,3295.12,18483,2678.83,9525,1384.46,14680,2130.03,4523,683.91
603703.SH,20260522,62967,8803.96,58290,8149.07,34193,4783.75,37054,5183.51,17154,2401.75,18602,2611.6,6280,884.3,6648,929.57,15056,2113.17
603703.SH,20260521,61871,8731.79,66045,9313.86,44793,6309.98,39663,5598.16,12613,1779.11,11088,1563.81,4814,675.68,7295,1020.73,-13338,-1879.17
