ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
002190.SZ,20260525,28199,8331.95,18908,5585.56,20378,6024.15,21901,6474.71,10896,3220.15,15232,4503.24,1854,550.1,5286,1562.84,-14846,-4384.64
002190.SZ,20260522,21114,6342.71,18389,5527.67,16884,5074.03,17923,5386.01,11229,3372.88,11564,3472.17,2763,831.1,4114,1234.86,9080,2734.41
002190.SZ,20260521,32187,9811.42,20442,6258.97,25448,7770.25,27897,8517.59,13682,4188.28,20216,6161.4,3015,932.12,5776,1764.13,-10409,-3148.12
002190.SZ,20260520,35977,11277.38,23571,7410.26,28121,8824.79,31310,9818.14,19853,6232.54,23881,7489.74,4380,1376.72,9570,2993.29,-25589,-8020.9
002190.SZ,20260519,27324,8640.27,30468,9648.56,27579,8732.01,27916,8838.49,18102,5735.86,16548,5234.4,4611,1460.94,2684,847.64,-8141,-2556.13
002190.SZ,20260518,47410,14910.58,41734,13185.42,45866,14469.17,46752,14747.18,26591,8393.64,30165,9477.85,5938,1878.22,7154,2241.16,-4938,-1492.88
002190.SZ,20260515,55325,17811.34,55039,17782.94,53939,17424.7,60735,19596.1,36903,11945.99,34754,11211.19,6051,1948.99,1690,540.78,-13981,-4495.22
002190.SZ,20260514,70169,22982.72,58603,19206.25,66124,21693.12,60692,19918.43,38530,12641.34,43391,14247.61,8515,2800.75,20652,6745.64,-17401,-5624.16
002190.SZ,20260513,105296,36235.36,104415,35956.22,107819,37102.68,106399,36625.88,78172,26860.7,77844,26782.34,29686,10192.06,32316,11026.36,-25721,-8959.35
002190.SZ,20260512,32714,10168.0,54893,17726.99,30810,9725.94,62736,20203.16,29715,9582.09,39026,12563.75,84777,28002.88,21362,6985.0,-20518,-6781.63
002190.SZ,20260511,20464,6172.0,14019,4228.83,16983,5123.56,15954,4814.13,7428,2239.99,12104,3651.71,1926,580.04,4724,1420.91,-9231,-2783.26
002190.SZ,20260508,21738,6596.37,22860,6941.31,19512,5921.36,19755,5993.04,14724,4465.04,11946,3615.46,421,126.72,1834,559.68,6422,1948.64
002190.SZ,20260507,15380,4601.51,12065,3612.49,13204,3950.74,14119,4226.33,9024,2702.81,11302,3380.74,1641,491.6,1764,527.09,2697,809.68
002190.SZ,20260506,15653,4683.59,13632,4079.64,12309,3683.35,13454,4025.81,7266,2173.56,9570,2862.29,1776,531.37,348,104.12,-1954,-580.31
002190.SZ,20260430,11690,3435.44,11825,3477.16,10639,3127.21,12121,3563.42,7367,2166.99,6881,2022.31,1131,333.25,0,0.0,4587,1350.12
002190.SZ,20260429,14731,4287.34,13676,3982.91,12635,3677.78,12703,3698.46,7884,2296.68,9170,2668.14,439,128.28,140,40.57,2166,635.05
002190.SZ,20260428,35712,10443.43,22374,6539.41,24889,7278.15,24943,7298.59,14415,4221.03,24108,7051.95,3946,1153.15,7538,2205.82,-12914,-3764.08
002190.SZ,20260427,11066,3371.5,10469,3191.68,8925,2721.72,9381,2859.36,6445,1967.6,4887,1489.72,2394,726.69,4093,1246.75,1418,432.89
002190.SZ,20260424,16004,4905.17,9093,2788.62,8645,2650.66,10716,3285.0,3534,1083.9,7450,2283.2,1120,342.86,2044,625.77,-221,-66.95
002190.SZ,20260423,17767,5546.29,10698,3344.22,11163,3488.8,14626,4568.51,6183,1934.15,9561,2985.17,754,237.97,982,309.3,-6413,-2007.49
002190.SZ,20260422,14512,4567.4,9472,2981.87,9786,3079.33,13077,4116.28,4362,1373.3,5857,1842.85,2658,836.36,2912,915.39,-392,-122.82
002190.SZ,20260421,17461,5571.32,14587,4659.67,16223,5183.25,17839,5699.32,8809,2814.93,9784,3121.73,1526,486.08,1809,574.86,-8255,-2630.3
002190.SZ,20260420,14886,4749.38,14548,4643.03,15786,5036.33,16715,5332.9,8937,2852.1,8500,2712.47,2075,660.99,1921,610.39,4638,1485.73
