ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603688.SH,20260512,125947,86296.91,131668,90635.3,109944,75571.44,117682,81241.39,88535,61177.78,95683,66343.94,79244,56232.67,58637,41058.17,-20067,-15099.37
603688.SH,20260511,152027,102996.69,131662,89348.82,135550,92077.31,130941,89033.09,97776,66474.18,107965,73407.84,84368,57305.53,99154,67063.98,1736,930.44
603688.SH,20260508,146921,96853.17,150519,99230.35,134950,88879.09,128783,84802.11,101852,67008.84,103218,67946.68,66797,43909.04,68000,44671.01,20271,13251.04
603688.SH,20260507,74646,45872.19,86221,53084.82,79365,48781.35,92817,57243.38,75868,46807.17,81983,50765.98,85832,53736.45,54688,34102.99,-10514,-6809.88
603688.SH,20260506,92049,52624.84,101451,58004.35,84796,48485.04,81615,46674.64,65703,37599.73,57209,32756.12,34223,19552.33,36496,20826.83,14201,8157.36
603688.SH,20260430,87770,48232.75,93232,51237.43,58694,32255.68,59490,32691.65,42154,23165.27,39763,21859.24,17401,9575.51,13533,7440.89,-10613,-5803.17
603688.SH,20260429,107220,59250.93,130602,72302.7,84797,46926.76,84835,46931.92,58400,32338.13,52167,28848.85,48110,26676.28,30924,17108.62,-13286,-7382.96
603688.SH,20260428,112361,60791.92,126500,68576.34,96778,52557.81,96491,52436.63,71975,39220.39,63354,34478.19,37256,20373.28,32024,17452.25,2881,1699.12
603688.SH,20260427,141919,73295.29,126255,65219.49,97413,50063.84,94630,48647.58,67733,34765.58,72204,37072.96,35411,18330.63,49385,25515.3,29729,15847.57
603688.SH,20260424,84180,44312.17,82401,43388.39,60682,31977.56,60877,32078.4,39247,20684.19,40677,21439.11,11909,6300.78,12064,6368.81,8392,4504.26
603688.SH,20260423,104138,55231.16,104264,55296.87,80735,42899.49,77567,41262.03,47636,25330.5,45894,24392.82,18248,9695.9,23032,12205.34,-18377,-9608.43
603688.SH,20260422,125683,67087.59,111812,59682.93,94180,50319.22,94750,50605.47,61704,33016.73,63747,34101.73,25316,13485.64,36575,19519.04,39343,21347.77
603688.SH,20260421,112883,59437.49,108529,57166.79,86447,45508.57,89161,46925.59,55706,29326.08,58815,30997.94,27692,14611.28,26223,13793.1,14188,7454.64
603688.SH,20260420,111406,57761.74,98949,51368.39,86357,44830.86,80180,41614.03,47466,24695.5,51296,26614.77,20088,10437.09,34893,18128.0,4590,2468.63
603688.SH,20260417,80611,41967.24,80046,41672.27,57757,30092.48,58408,30434.61,39715,20696.7,40937,21344.53,18772,9784.0,17463,9089.02,-5566,-2817.9
603688.SH,20260416,108960,56548.85,101630,52753.9,66867,34698.95,69791,36220.94,40132,20826.78,44446,23060.7,21431,11142.13,21523,11181.17,-3069,-1553.89
603688.SH,20260415,153656,81526.38,139122,73880.94,122066,64998.29,121219,64528.41,98044,52265.16,106641,56781.28,47956,25522.47,54741,29121.68,30930,16931.06
603688.SH,20260414,115564,57553.11,101594,50604.81,82695,41204.02,89304,44512.68,63298,31550.25,63343,31597.27,25847,12886.45,33162,16479.06,-2785,-1373.56
603688.SH,20260413,106640,54170.22,125032,63556.34,120397,61205.09,144027,73420.04,89446,45466.11,95682,48828.3,93434,48071.58,45177,23108.32,-58150,-29986.69
603688.SH,20260410,102036,47964.96,115919,54493.47,95496,44869.87,102179,48033.17,65829,30954.6,54829,25785.38,23552,11124.87,13987,6602.28,66,93.42
603688.SH,20260409,59044,26871.88,68436,31144.3,52114,23713.17,50061,22782.67,32994,15021.78,27232,12395.63,8513,3870.36,6936,3154.59,-20387,-9253.19
603688.SH,20260408,108390,49429.87,117358,53527.62,90301,41197.11,94814,43277.45,63968,29190.02,46438,21214.58,17098,7825.86,21147,9623.22,627,298.31
603688.SH,20260407,92107,41719.29,108330,49180.77,94973,42998.6,107004,48638.77,65695,29815.46,69691,31753.3,49108,22673.1,16858,7633.6,-43157,-20122.6
603688.SH,20260403,55486,23613.08,72692,30928.37,44681,19010.57,40362,17175.2,28751,12236.43,20979,8928.12,12047,5124.63,6933,2953.02,-24794,-10514.54
603688.SH,20260402,72850,30938.26,86269,36650.08,54237,23049.79,54862,23326.64,38196,16233.42,30944,13167.26,19488,8322.21,12697,5399.7,-16852,-7151.49
603688.SH,20260401,56947,24113.58,57124,24188.63,44460,18828.35,44923,19025.97,26639,11289.75,26885,11393.92,8043,3405.49,7158,3028.64,8368,3567.36
603688.SH,20260331,48602,20225.7,52888,22018.0,30050,12520.41,28219,11758.8,19724,8212.98,15191,6329.8,3792,1598.49,5871,2450.97,-19568,-8139.62
603688.SH,20260330,59059,24494.75,63919,26511.46,40343,16728.75,37081,15381.77,23088,9585.32,20234,8401.69,6652,2781.51,7908,3295.41,-8568,-3496.09
