ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
603259.SH,20251111,78905,73225.47,73771,68458.73,83764,77760.54,82444,76527.6,49047,45555.69,51653,47988.41,18964,17610.38,22812,21177.34,-21107,-19512.44
603259.SH,20251110,135272,126116.43,120440,112296.14,140861,131301.85,135211,126059.33,92884,86572.91,102359,95433.63,39632,36913.79,50640,47115.87,-22754,-21187.65
603259.SH,20251107,91081,86516.66,83980,79769.97,77705,73789.62,80244,76198.11,50004,47483.54,48332,45890.05,15232,14448.41,21466,20380.09,5106,4958.26
603259.SH,20251106,109866,104410.83,100175,95193.66,99122,94167.81,101710,96626.48,60885,57822.5,67989,64611.77,28275,26868.98,28275,26838.21,27028,25798.58
603259.SH,20251105,133427,126199.97,122655,116016.92,134083,126727.93,133388,126048.67,84228,79510.28,93220,88042.69,39269,37088.91,41744,39418.81,21714,20685.93
603259.SH,20251104,175438,164924.57,169966,159776.34,184095,173085.83,178263,167650.38,121605,114326.08,126885,119269.67,65722,61753.1,71746,67393.18,-44410,-41733.65
603259.SH,20251103,193896,188135.5,189126,183487.3,197241,191421.33,194690,188944.42,120129,116610.0,125271,121578.38,47202,45748.09,49381,47904.82,-119275,-115190.12
603259.SH,20251031,206585,204937.09,187964,186422.65,228464,226529.75,225060,223069.88,172721,171245.63,167259,165833.76,49170,48720.59,76658,76106.76,75666,75340.92
603259.SH,20251030,351178,344045.56,333773,326681.1,419075,410570.05,413461,404877.61,308457,302119.61,324028,317520.46,152475,149339.45,159923,156995.5,-208697,-203287.04
603259.SH,20251029,125122,131094.81,127589,133719.0,165073,172999.18,167119,175107.57,114186,119663.66,109182,114454.81,48853,51373.62,49344,51849.88,11626,12786.48
603259.SH,20251028,134492,141793.34,139382,146979.25,163923,172847.01,153190,161498.98,111852,118018.22,115399,121735.31,52042,54898.02,54339,57343.07,-46151,-48015.53
603259.SH,20251027,185524,199942.7,188853,203438.37,233387,251833.29,241537,260456.03,179458,193850.98,170859,184536.1,121396,131579.63,118515,128776.11,1129,3140.1
603259.SH,20251024,111450,115378.42,116324,120401.68,133156,137924.9,131987,136699.26,87387,90506.83,85178,88223.21,47011,48696.93,45515,47182.93,-4751,-4537.82
603259.SH,20251023,67654,68210.03,74911,75511.54,88448,89199.84,84132,84860.5,46612,47035.34,45956,46377.26,22161,22372.66,19877,20068.57,-19418,-19472.75
603259.SH,20251022,68769,69670.19,72574,73512.1,78550,79576.43,75522,76495.87,42950,43522.76,43062,43636.81,21053,21307.84,20163,20432.45,-3380,-3330.3
603259.SH,20251021,107215,108483.05,105990,107205.33,124015,125579.43,119504,120989.39,74856,75748.67,73426,74308.96,29360,29713.47,36526,37020.94,75900,77031.57
603259.SH,20251020,106394,105402.97,108755,107739.87,95857,94990.89,98974,98073.47,67167,66583.48,62092,61536.38,29059,28791.21,28656,28418.82,32030,31904.76
603259.SH,20251017,158124,154971.44,151006,148018.27,129287,126817.42,132598,130084.91,74328,72903.02,67686,66393.19,27847,27270.83,38297,37466.33,-33364,-32542.27
603259.SH,20251016,135319,136384.02,122733,123727.59,129035,130137.57,129439,130565.68,88015,88801.44,94107,94900.94,39236,39631.33,45325,45760.14,11481,11569.03
603259.SH,20251015,146437,143167.02,134309,131313.16,141824,138612.84,139854,136779.22,90892,88804.95,100760,98438.92,42648,41755.62,46878,45809.14,37823,37006.12
603259.SH,20251014,176360,172778.23,167362,164175.0,188395,184784.39,193897,190195.64,128956,126448.25,134898,132066.68,68180,66653.84,65734,64227.39,-85995,-84383.96
603259.SH,20251013,252779,250903.2,253855,252026.56,231244,229588.28,236843,235139.16,140881,139892.75,134117,133127.36,76032,75374.12,76120,75465.27,-52189,-51564.05
603259.SH,20251010,209459,223427.58,210369,224388.55,239021,255154.63,256275,273387.68,150822,160985.34,157742,168559.16,90006,96090.69,64922,69322.84,-180360,-191737.4
603259.SH,20251009,147082,165070.61,143126,160615.55,194506,218032.78,185942,208476.54,149783,167860.37,143208,160554.65,63338,70954.13,82432,92271.16,-14148,-15642.84
603259.SH,20250930,196225,216225.93,186795,205741.6,241512,265948.54,243069,267656.53,185549,204248.05,188282,207287.7,84110,92749.75,89251,98486.43,162980,180140.31
603259.SH,20250929,128745,133449.53,130489,135299.76,175125,181424.71,173863,180123.13,123460,128075.91,109300,113306.89,42024,43618.8,55702,57839.16,33180,35109.22
603259.SH,20250926,157835,163231.49,148826,153914.91,165779,171449.09,166656,172321.66,101807,105263.04,108484,112165.21,59865,61803.9,61319,63345.73,-64527,-66373.76
603259.SH,20250925,154995,166593.28,144387,155161.56,185287,199073.2,183647,197291.61,131267,140997.75,135734,145811.73,55547,59654.7,63329,68054.03,49246,53314.21
603259.SH,20250924,124674,131052.16,113142,118918.57,141009,148194.42,136818,143795.85,90135,94729.33,93242,98000.14,37674,39619.06,50290,52880.42,13676,14591.26
603259.SH,20250923,181252,190763.69,173494,182657.12,228429,240545.36,238235,250990.77,148862,156680.99,155637,163640.86,84770,89182.05,75948,79883.35,-144648,-151984.45
603259.SH,20250922,126248,137175.5,138138,150095.82,167451,181962.63,163636,177810.88,102158,111019.3,94618,102867.22,43979,47823.03,43443,47206.55,14994,16635.4
603259.SH,20250919,124989,133963.26,133800,143506.79,146248,156951.6,151076,162227.89,100704,108124.07,100388,107832.94,129696,140494.08,116373,125965.4,-59529,-63586.19
603259.SH,20250918,162263,176104.82,166279,180509.93,199170,216269.87,191896,208404.8,124741,135475.17,127506,138407.79,56895,61692.68,57388,62220.02,-23197,-24543.84
603259.SH,20250917,138474,149666.39,147540,159511.3,172161,186045.44,169252,183014.42,123073,133102.52,114008,123279.11,63943,69341.07,66852,72350.59,37969,41484.09
603259.SH,20250916,109578,116673.91,104292,111029.76,130445,138899.72,121075,128910.3,75312,80169.94,77519,82525.07,34675,36910.92,47124,50189.36,19719,21198.46
603259.SH,20250915,144410,154852.02,137467,147386.34,174499,187057.17,174307,186864.01,126935,136049.77,125872,134905.82,68078,73005.36,76277,81808.15,22692,24618.62
603259.SH,20250912,158406,166487.31,157096,165179.45,206781,217289.89,205879,216440.94,132284,139040.3,133622,140439.76,69151,72710.78,70025,73468.12,-2940,-2910.86
603259.SH,20250911,275543,282262.34,299147,306995.08,353352,361724.01,336255,344455.6,233902,239102.51,217881,222583.2,140604,143637.75,150120,152692.73,-75075,-75513.59
603259.SH,20250910,130773,140532.5,130873,140698.87,168028,180695.61,171667,184568.92,118574,127503.98,110586,118951.59,61143,65734.55,65391,70247.27,8647,9637.62
603259.SH,20250909,193231,208978.7,179063,193894.99,224496,242763.35,225780,244136.93,152158,164699.19,156195,168864.24,72300,78064.55,81147,87609.64,-43394,-46444.0
603259.SH,20250908,178629,195031.41,181460,198203.38,249714,272719.82,244271,266819.61,181574,198411.73,181596,198379.7,101058,110585.18,103649,113345.45,2919,3813.09
603259.SH,20250905,208706,217900.99,207474,216831.29,277784,290481.85,269587,281817.74,208421,218098.22,217754,227676.08,107381,112497.5,107477,112653.45,45982,49216.61
603259.SH,20250904,281248,293070.04,279568,291355.44,374466,390031.87,370311,385565.96,257112,268091.0,248025,258767.45,115809,120962.97,130730,136467.03,-100681,-103482.72
603259.SH,20250903,220206,243178.82,213816,236110.54,266354,294221.72,255897,282728.92,164287,181561.17,176159,194717.55,68525,75790.97,73500,81195.68,-1460,-1154.49
603259.SH,20250902,263487,295871.2,256338,287903.47,353998,397734.69,349224,392461.9,286635,321786.17,283033,317863.7,157138,176653.06,172663,193816.05,-22316,-24860.54
603259.SH,20250901,247922,268241.05,260211,281645.45,334872,361338.43,349651,377488.75,264409,285181.38,253389,273110.97,165250,178250.49,149203,160766.18,46796,51231.63
603259.SH,20250829,257347,257421.23,251500,251422.97,362532,363036.92,351853,352081.57,259475,259612.17,259292,259600.54,137241,137884.72,153950,154849.96,269782,271794.46
603259.SH,20250828,175736,165646.38,158597,149521.31,203337,191753.12,197234,186000.56,135363,127681.05,142518,134399.5,68624,64619.53,84712,79778.71,-34792,-32467.01
603259.SH,20250827,145030,141041.63,145989,142063.68,223756,217780.67,186334,181425.07,165039,160759.83,181078,176335.03,86376,84114.72,106800,103873.06,5866,6191.73
603259.SH,20250826,167637,163089.39,169379,164776.1,210779,205067.09,190975,185838.64,162276,157914.05,143555,139706.13,129356,125676.24,166137,161425.89,-62056,-60168.05
603259.SH,20250825,269566,263222.81,244377,238532.79,324176,316522.12,293850,286949.66,206943,202109.9,214753,209762.53,132433,129673.91,180138,176283.75,150770,147585.65
603259.SH,20250822,173188,160791.93,159346,147981.31,225028,208904.14,194507,180607.52,136466,126733.86,156750,145527.01,45483,42221.63,69560,64535.72,103860,96631.96
603259.SH,20250821,126709,116663.62,130163,119841.77,143640,132280.31,138268,127351.6,90111,82996.36,88716,81729.8,36710,33825.46,40024,36842.58,-18992,-17371.94
603259.SH,20250820,249128,225790.97,222143,201386.49,297800,269807.54,285022,258300.67,200599,181863.43,229143,207574.99,73611,66695.35,84831,76895.13,43445,39592.26
603259.SH,20250819,379249,356401.96,305016,287158.26,467043,439001.2,418170,394287.01,323080,303414.88,399223,374306.88,142282,133156.21,189245,176222.11,-21497,-21848.38
603259.SH,20250818,190130,185353.24,182454,177909.12,222564,217012.79,210965,205730.57,146809,143184.4,163012,158955.02,67613,65898.62,70684,68854.34,-19792,-19161.94
603259.SH,20250815,170193,166568.21,165152,161636.5,191861,187739.19,192260,188171.64,118604,116094.49,124830,122173.69,67271,65789.16,65688,64209.22,-33009,-32113.25
603259.SH,20250814,235016,233017.27,235304,233372.46,282034,279798.49,276481,274347.89,202740,201098.29,197866,196244.37,87842,87133.11,97980,97082.45,25242,25149.08
603259.SH,20250813,298371,285688.78,330462,316606.26,346844,331768.61,343663,328652.82,252776,241394.13,244430,233563.01,133062,127252.54,112497,107281.97,87448,82521.52
603259.SH,20250812,113128,102903.2,108902,99085.96,120344,109449.41,121242,110305.13,83496,75978.5,98779,89878.23,54764,49816.39,42809,38878.18,-4958,-4453.99
603259.SH,20250811,126644,115597.72,142166,129760.1,134223,122532.79,142099,129734.99,102550,93651.97,88063,80436.87,40902,37325.56,31991,29176.08,-17346,-15752.55
603259.SH,20250808,133329,120835.56,136809,123990.28,138051,124998.3,140681,127364.2,94781,85765.83,97829,88524.16,55902,50537.53,46744,42258.59,-7964,-7007.88
603259.SH,20250807,199619,182414.82,182056,166441.7,195085,178487.77,186127,170348.28,141920,129942.5,142678,130522.47,47055,43039.5,72819,66572.13,-21913,-20207.13
