ts_code,trade_date,buy_sm_vol,buy_sm_amount,sell_sm_vol,sell_sm_amount,buy_md_vol,buy_md_amount,sell_md_vol,sell_md_amount,buy_lg_vol,buy_lg_amount,sell_lg_vol,sell_lg_amount,buy_elg_vol,buy_elg_amount,sell_elg_vol,sell_elg_amount,net_mf_vol,net_mf_amount
600338.SH,20260525,266081,53140.74,261726,52306.44,171705,34318.72,156673,31335.47,80920,16188.82,101060,20172.24,28288,5638.08,27536,5472.21,-70638,-14056.14
600338.SH,20260522,227394,45809.37,242287,48844.73,139002,28023.32,140060,28247.85,90862,18365.77,73417,14812.01,26044,5279.04,27538,5572.92,4724,966.77
600338.SH,20260521,291335,59909.41,288310,59323.41,182019,37479.57,182530,37580.07,94926,19547.31,92840,19124.28,37698,7745.59,42298,8654.11,-22572,-4573.72
600338.SH,20260520,358391,72951.94,375650,76550.76,273292,55637.91,255306,52031.57,152725,31238.75,136652,27904.2,58568,11972.85,75368,15314.92,-3899,-911.01
600338.SH,20260519,345467,70404.0,343508,70010.02,215680,43975.9,203448,41486.35,113268,23113.83,111832,22826.18,26873,5483.9,42501,8655.07,-123361,-25073.43
600338.SH,20260518,303204,64426.68,308164,65486.12,189943,40297.31,180971,38406.39,105734,22449.3,100659,21364.17,31864,6769.44,40951,8686.04,-36682,-7689.9
600338.SH,20260515,368665,79667.77,386879,83635.89,222609,48153.92,216466,46835.17,136769,29607.77,118188,25569.06,36138,7871.55,42649,9260.9,-75768,-16317.65
600338.SH,20260514,321899,71800.23,334358,74552.16,239633,53499.52,219677,49073.13,144927,32328.38,134783,30080.27,42622,9499.52,60263,13422.09,-98829,-21969.82
600338.SH,20260513,380528,87895.74,384048,88708.99,228005,52728.36,236624,54727.35,117434,27154.26,109010,25212.22,40227,9282.03,36512,8411.83,-145354,-33446.7
600338.SH,20260512,361274,85160.9,346917,81774.09,237281,56063.15,227822,53820.95,103237,24397.41,127384,30121.14,50259,11895.37,49928,11800.66,-81135,-19085.36
600338.SH,20260511,390165,95128.4,382613,93269.72,289619,70774.96,297649,72720.46,166552,40699.76,168749,41254.94,69038,16866.57,66364,16224.56,-134380,-32626.49
600338.SH,20260508,522585,131726.83,495648,125075.13,384630,97407.0,373890,94738.99,244100,61792.95,240509,60831.25,114667,28900.1,155936,39181.51,-84146,-20761.55
600338.SH,20260507,573571,145076.57,512955,129766.34,403373,102151.8,410616,104039.92,240558,60923.88,253306,64174.0,108403,27493.48,149029,37665.47,-88648,-22075.54
600338.SH,20260506,615865,164727.72,547818,146510.63,474533,127078.5,439440,117723.15,326929,87608.39,343324,92050.61,140771,37778.43,227516,60908.65,-43466,-11160.82
600338.SH,20260430,519957,143382.23,520816,143584.99,432876,119479.26,423035,116772.36,308422,85182.02,320737,88665.98,149032,41208.31,145699,40228.49,2806,1003.43
600338.SH,20260429,459677,122217.01,452910,120511.68,432793,115077.05,434655,115636.51,324651,86627.11,304309,81161.15,150329,40117.66,175576,46729.5,253505,67417.89
600338.SH,20260428,604443,152117.83,587132,147726.51,502488,126558.45,462516,116504.52,324105,81671.2,335108,84468.36,152785,38484.27,199065,50132.36,56509,14239.63
600338.SH,20260427,260780,63695.81,294487,71874.02,296191,72096.59,332397,80974.5,294583,71602.01,326584,79490.24,343249,83359.23,241335,58414.88,-61575,-15592.27
600338.SH,20260424,598866,129896.32,646621,140184.28,547374,118537.87,533924,115732.56,443574,95990.83,402089,87386.26,233332,50954.13,240512,52076.05,181727,39769.2
600338.SH,20260423,163916,34079.97,101037,21054.12,162434,33776.3,127372,26514.03,111468,23186.46,113230,23562.9,43483,8992.1,139663,28903.79,169746,35054.87
600338.SH,20260422,437054,95063.12,420039,91709.48,324193,70718.92,312970,68257.04,213842,46819.74,211480,46083.7,101044,22319.21,131643,28870.77,106390,23544.28
600338.SH,20260421,290860,62439.4,277158,59488.49,203614,43776.47,194578,41807.36,130680,28060.29,151328,32510.3,47138,10103.24,49228,10573.25,-18026,-3670.95
600338.SH,20260420,373100,80201.37,362113,77822.69,229835,49447.75,220124,47369.35,127795,27514.53,142472,30653.55,42810,9200.73,48832,10518.79,-79349,-16928.96
600338.SH,20260417,472092,101089.73,443922,95046.33,341739,73111.06,343865,73510.24,212732,45513.71,225753,48328.91,81076,17315.25,94101,20144.27,110828,24157.45
600338.SH,20260416,452524,91005.38,423856,85144.71,422407,84941.63,396689,79701.17,257967,51887.9,281162,56601.71,78389,15756.04,109582,22143.36,304139,61439.23
600338.SH,20260415,374105,71755.24,383179,73556.87,324227,62315.95,321112,61785.68,184779,35665.36,185167,35702.74,82091,15847.73,75743,14538.99,-59267,-11236.81
600338.SH,20260414,294066,55000.76,300093,56130.8,248880,46603.09,255740,47875.86,139998,26201.85,152868,28620.34,58230,10900.96,32473,6079.64,47261,9081.61
600338.SH,20260413,258983,47165.44,271078,49387.42,232832,42400.96,218026,39704.86,126866,23071.83,128335,23351.72,32888,6014.21,34130,6208.43,35368,6490.96
