date,time,code,name,action,qty,price,amount,fee,tax,other_fee,account,cost,side
2026-04-16,11:22:44,002155,湖南黄金,证券卖出,3300,29.46,97218.0,5.44,48.61,6.23,账户2,60.28,S
2026-04-16,11:23:36,600552,凯盛科技,证券买入,7100,13.71,97341.0,6.43,0.0,6.23,账户2,12.66,B
2026-04-17,10:28:15,600986,浙文互联,证券卖出,5500,10.78,59290.0,3.89,29.65,3.81,账户2,37.35,S
2026-04-17,13:14:11,002565,顺灏股份,证券买入,3200,18.46,59072.0,3.31,0.0,3.78,账户2,7.09,B
2026-04-20,09:42:45,600552,凯盛科技,证券卖出,7100,15.31,108701.0,7.16,54.37,6.99,账户2,68.52,S
2026-04-20,09:43:33,002565,顺灏股份,证券卖出,3200,19.81,63392.0,3.53,31.69,4.08,账户2,39.3,S
2026-04-20,14:08:58,000889,中嘉博创,证券买入,6400,5.11,32704.0,2.9,0.0,2.1,账户2,5.0,B
2026-04-20,14:12:46,000889,中嘉博创,证券买入,1900,5.11,9709.0,4.38,0.0,0.62,账户2,5.0,B
2026-04-21,11:26:03,002553,南方精工,证券买入,3300,25.77,85041.0,4.69,0.0,5.51,账户2,10.2,B
2026-04-21,14:37:27,002025,航天电器,证券买入,300,74.4,22320.0,3.57,0.0,1.43,账户2,5.0,B
2026-04-22,09:43:33,002553,南方精工,证券卖出,3300,25.2,83160.0,4.65,41.58,5.33,账户2,51.559999999999995,S
2026-04-22,09:43:45,301278,快可电子,证券买入,2100,40.35,84735.0,4.74,0.0,5.43,账户2,10.17,B
2026-04-22,11:09:52,002025,航天电器,证券卖出,300,74.71,22413.0,3.57,11.21,1.43,账户2,16.21,S
2026-04-22,13:57:19,000889,中嘉博创,证券卖出,18800,4.6,86480.0,4.81,43.24,5.57,账户2,53.620000000000005,S
2026-04-22,14:19:47,000889,中嘉博创,证券买入,100,4.61,461.0,4.97,0.0,0.03,账户2,5.0,B
2026-04-22,14:56:35,002866,传艺科技,证券买入,1300,27.47,35711.0,2.71,0.0,2.29,账户2,5.0,B
2026-04-23,09:31:30,002866,传艺科技,证券卖出,1300,27.06,35178.0,2.74,17.59,2.26,账户2,22.589999999999996,S
2026-04-23,09:37:34,002866,传艺科技,证券买入,1100,26.24,28864.0,3.15,0.0,1.85,账户2,5.0,B
2026-04-23,10:35:41,301278,快可电子,证券卖出,300,40.93,12279.0,4.22,6.14,0.78,账户2,11.139999999999999,S
2026-04-23,10:36:20,301278,快可电子,证券卖出,1800,40.9,73620.0,4.11,36.82,4.72,账户2,45.65,S
2026-04-23,11:07:55,002866,传艺科技,证券买入,1400,25.63,35882.0,2.71,0.0,2.29,账户2,5.0,B
2026-04-23,13:30:30,600151,航天机电,证券买入,4900,15.29,74921.0,4.95,0.0,4.8,账户2,9.75,B
2026-04-23,13:46:43,002866,传艺科技,证券买入,1000,25.38,25380.0,3.37,0.0,1.63,账户2,5.0,B
2026-04-24,13:48:01,002342,巨力索具,证券买入,100,19.25,1925.0,4.87,0.0,0.13,账户2,5.0,B
2026-04-27,09:30:00,002342,巨力索具,证券卖出,100,18.21,1821.0,4.88,0.91,0.12,账户2,5.91,S
2026-04-27,09:32:57,000889,中嘉博创,证券卖出,100,4.54,454.0,4.97,0.23,0.03,账户2,5.23,S
2026-04-27,09:35:45,002080,中材科技,证券买入,900,52.5,47250.0,2.64,0.0,3.03,账户2,5.67,B
2026-04-27,14:45:38,002866,传艺科技,证券卖出,1700,25.96,44132.0,2.47,22.07,2.83,账户2,27.369999999999997,S
2026-04-28,09:36:54,002866,传艺科技,证券买入,800,26.71,21368.0,3.64,0.0,1.36,账户2,5.0,B
2026-04-28,09:49:05,600151,航天机电,证券卖出,4900,13.881,68019.0,4.47,34.0,4.37,账户2,42.839999999999996,S
2026-04-28,09:53:48,002866,传艺科技,证券卖出,300,27.12,8136.0,4.48,4.07,0.52,账户2,9.07,S
2026-04-28,09:56:03,301396,宏景科技,证券买入,300,317.8,95340.0,5.32,0.0,6.12,账户2,11.440000000000001,B
2026-04-28,14:32:17,002866,传艺科技,证券卖出,1500,26.66,39990.0,2.44,20.0,2.56,账户2,25.0,S
2026-04-28,14:33:38,002080,中材科技,证券卖出,900,52.9,47610.0,2.66,23.81,3.05,账户2,29.52,S
2026-04-29,09:25:00,002025,航天电器,证券买入,600,68.12,40872.0,2.38,0.0,2.62,账户2,5.0,B
2026-04-29,09:25:00,000990,诚志股份,证券买入,4000,12.8,51200.0,2.86,0.0,3.28,账户2,6.14,B
2026-04-29,10:35:13,002866,传艺科技,证券卖出,800,26.28,21024.0,3.64,10.5,1.36,账户2,15.5,S
2026-04-30,09:25:00,002081,金 螳 螂,证券买入,1800,5.17,9306.0,4.4,0.0,0.6,账户2,5.0,B
2026-04-30,10:51:50,000990,诚志股份,证券卖出,4000,12.576,50303.0,2.81,25.16,3.23,账户2,31.2,S
2026-04-30,10:54:22,002025,航天电器,证券买入,400,72.0,28800.0,3.15,0.0,1.85,账户2,5.0,B
2026-04-30,13:54:01,301396,宏景科技,证券卖出,300,316.0,94800.0,5.3,47.4,6.08,账户2,58.779999999999994,S
2026-05-06,09:42:27,002025,航天电器,证券买入,400,75.91,30364.0,3.05,0.0,1.95,账户2,5.0,B
2026-05-07,09:25:00,002081,金 螳 螂,证券卖出,1800,6.96,12528.0,4.19,6.26,0.81,账户2,11.26,S
2026-05-07,13:00:00,002025,航天电器,证券卖出,700,77.36,54152.0,3.04,27.08,3.46,账户2,33.58,S
2026-05-08,09:25:00,601360,三六零,证券买入,4300,11.91,51213.0,3.38,0.0,3.28,账户2,6.66,B
2026-05-08,10:42:53,601360,三六零,证券买入,4900,11.78,57722.0,3.81,0.0,3.7,账户2,7.51,B
2026-05-08,13:34:22,603017,中衡设计,证券买入,3300,17.175,56676.0,3.73,0.0,3.63,账户2,7.359999999999999,B
2026-05-11,10:26:29,601360,三六零,证券卖出,9200,11.68,107456.0,7.07,53.73,6.9,账户2,67.7,S
2026-05-11,10:26:45,603017,中衡设计,证券卖出,3300,16.35,53955.0,3.54,27.0,3.46,账户2,34.0,S
2026-05-11,10:49:02,002025,航天电器,证券买入,700,75.82,53074.0,2.97,0.0,3.4,账户2,6.37,B
2026-05-12,09:25:00,601816,京沪高铁,证券买入,800,5.15,4120.0,4.78,0.0,0.26,账户2,5.04,B
2026-05-12,14:10:32,603778,国晟科技,证券买入,4300,23.887,102714.0,6.78,0.0,6.58,账户2,13.36,B
2026-05-12,14:37:24,002640,跨境通,证券买入,500,4.34,2170.0,4.87,0.0,0.13,账户2,5.0,B
2026-05-13,09:25:01,601816,京沪高铁,证券卖出,800,5.05,4040.0,4.78,2.02,0.26,账户2,7.0600000000000005,S
2026-05-13,09:30:00,002025,航天电器,证券卖出,700,74.33,52031.0,2.92,26.02,3.32,账户2,32.26,S
2026-05-13,09:33:03,603778,国晟科技,证券卖出,2100,24.66,51786.0,3.41,25.9,3.32,账户2,32.629999999999995,S
2026-05-13,09:35:35,603778,国晟科技,证券卖出,2200,24.5,53900.0,3.54,26.96,3.47,账户2,33.97,S
2026-05-13,09:50:29,002190,成飞集成,证券买入,3000,34.77,104310.0,5.84,0.0,6.68,账户2,12.52,B
2026-05-13,09:58:41,002640,跨境通,证券卖出,500,4.41,2205.0,4.86,1.1,0.14,账户2,6.1000000000000005,S
2026-05-13,14:22:27,002025,航天电器,证券卖出,700,73.89,51723.0,2.9,25.86,3.31,账户2,32.07,S
2026-05-14,09:25:00,301458,钧崴电子,证券买入,2400,44.36,106464.0,5.96,0.0,6.82,账户2,12.780000000000001,B
2026-05-15,10:02:36,301458,钧崴电子,证券卖出,2400,42.601,102243.0,5.68,51.12,6.59,账户2,63.39,S
2026-05-15,10:57:26,600580,卧龙电驱,证券买入,2600,40.85,106210.0,7.01,0.0,6.8,账户2,13.809999999999999,B
2026-05-18,10:21:59,600580,卧龙电驱,证券卖出,2600,40.73,105898.0,6.97,52.96,6.79,账户2,66.72,S
2026-05-18,11:22:20,002611,东方精工,证券买入,5300,19.58,103774.0,5.78,0.0,6.67,账户2,12.45,B
2026-05-19,13:00:01,002611,东方精工,证券卖出,5300,19.67,104251.0,5.82,52.12,6.69,账户2,64.63,S
2026-05-19,13:20:53,002897,意华股份,证券买入,1400,70.656,98919.0,5.56,0.0,6.31,账户2,11.87,B
2026-05-19,13:31:05,002190,成飞集成,证券卖出,3000,31.48,94440.0,5.3,47.21,6.03,账户2,58.54,S
2026-05-19,13:31:32,002611,东方精工,证券买入,5100,19.98,101898.0,5.71,0.0,6.52,账户2,12.23,B
2026-05-22,10:18:11,002897,意华股份,证券卖出,1400,66.0,92400.0,5.12,46.2,5.97,账户2,57.29,S
2026-05-22,10:58:41,300454,深信服,证券买入,800,115.19,92152.0,5.15,0.0,5.91,账户2,11.06,B
2026-05-22,11:18:07,002611,东方精工,证券卖出,5100,18.93,96545.0,5.4,48.29,6.19,账户2,59.879999999999995,S
2026-05-22,11:18:42,600936,北投科技,证券买入,16900,5.74,97006.0,6.39,0.0,6.22,账户2,12.61,B
2026-05-25,10:12:25,300454,深信服,证券卖出,800,115.165,92132.0,5.14,46.08,5.92,账户2,57.14,S
2026-05-25,10:24:25,000012,南  玻Ａ,证券买入,19900,4.63,92137.0,5.17,0.0,5.89,账户2,11.059999999999999,B
2026-05-27,13:31:38,000012,南  玻Ａ,证券卖出,2200,4.42,9724.0,4.38,4.86,0.62,账户2,9.86,S
2026-05-27,13:31:44,000012,南  玻Ａ,证券卖出,2200,4.42,9724.0,4.38,4.86,0.62,账户2,9.86,S
2026-05-27,13:31:58,000725,京东方Ａ,证券买入,3500,5.65,19775.0,3.73,0.0,1.27,账户2,5.0,B
2026-05-28,10:34:50,000725,京东方Ａ,证券卖出,3500,5.68,19880.0,3.73,9.94,1.27,账户2,14.94,S
2026-05-28,11:20:28,300851,交大思诺,证券买入,600,30.56,18336.0,3.83,0.0,1.17,账户2,5.0,B
2026-05-28,13:22:44,000012,南  玻Ａ,证券卖出,15500,4.33,67115.0,3.77,33.56,4.28,账户2,41.61000000000001,S
2026-05-28,13:24:21,600936,北投科技,证券买入,6300,5.37,33831.0,3.18,0.0,2.16,账户2,5.34,B
2026-05-28,13:25:41,300851,交大思诺,证券买入,1100,30.4,33440.0,2.86,0.0,2.14,账户2,5.0,B
2026-05-28,14:45:56,600936,北投科技,证券卖出,8400,5.42,45528.0,3.0,22.76,2.92,账户2,28.68,S
2026-05-28,15:00:00,600936,北投科技,证券买入,3200,5.44,17408.0,4.06,0.0,1.11,账户2,5.17,B
2026-05-29,09:30:09,000034,神州数码,证券买入,500,27.33,13665.0,4.12,0.0,0.88,账户2,5.0,B
2026-05-29,09:35:13,300851,交大思诺,证券买入,500,30.33,15165.0,4.03,0.0,0.97,账户2,5.0,B
2026-05-29,13:00:14,600936,北投科技,证券卖出,9000,5.36,48240.0,3.19,24.12,3.08,账户2,30.39,S
2026-05-29,13:00:40,301038,深水规院,证券买入,100,20.24,2024.0,4.87,0.0,0.13,账户2,5.0,B
2026-05-29,13:20:48,603399,永杉锂业,证券买入,2600,18.16,47216.0,3.12,0.0,3.02,账户2,6.140000000000001,B
2026-06-01,09:30:26,301038,深水规院,证券卖出,100,18.8,1880.0,4.88,0.94,0.12,账户2,5.94,S
2026-06-01,09:38:23,600936,北投科技,证券卖出,9000,5.18,46620.0,3.07,23.31,2.99,账户2,29.369999999999997,S
2026-06-01,09:51:03,300851,交大思诺,证券买入,800,27.501,22001.0,3.57,0.0,1.43,账户2,5.0,B
2026-06-01,10:13:50,603757,大元泵业,证券买入,400,58.49,23396.0,3.73,0.0,1.5,账户2,5.23,B
2026-06-01,10:14:34,000034,神州数码,证券卖出,500,27.35,13675.0,4.12,6.84,0.88,账户2,11.840000000000002,S
2026-06-01,13:44:33,000520,凤凰航运,证券买入,4500,3.86,17370.0,3.88,0.0,1.12,账户2,5.0,B
2026-06-01,15:00:00,300851,交大思诺,证券卖出,700,27.48,19236.0,3.78,9.62,1.22,账户2,14.62,S
2026-06-02,09:25:00,300670,大烨智能,证券买入,2300,6.9,15870.0,3.98,0.0,1.02,账户2,5.0,B
2026-06-02,11:19:57,603757,大元泵业,证券卖出,400,57.48,22992.0,3.76,11.5,1.46,账户2,16.72,S
2026-06-02,13:01:57,600936,北投科技,证券买入,4400,5.9,25960.0,3.59,0.0,1.67,账户2,5.26,B
2026-06-02,14:54:37,603399,永杉锂业,证券卖出,2600,17.04,44304.0,2.92,22.15,2.84,账户2,27.91,S
2026-06-03,09:43:50,002491,通鼎互联,证券买入,1600,26.19,41904.0,2.34,0.0,2.69,账户2,5.029999999999999,B
2026-06-03,09:49:07,300670,大烨智能,证券卖出,2300,6.833,15716.0,4.0,7.85,1.0,账户2,12.85,S
2026-06-03,10:10:36,002491,通鼎互联,证券买入,700,25.287,17701.0,3.86,0.0,1.14,账户2,5.0,B
2026-06-03,10:15:07,300851,交大思诺,证券卖出,2300,26.914,61901.0,3.46,30.97,3.97,账户2,38.4,S
2026-06-03,10:15:49,300851,交大思诺,证券买入,100,27.02,2702.0,4.83,0.0,0.17,账户2,5.0,B
2026-06-03,10:16:18,300723,一品红,证券买入,1500,39.47,59205.0,3.31,0.0,3.79,账户2,7.1,B
2026-06-03,14:50:43,000520,凤凰航运,证券卖出,4500,3.79,17055.0,3.91,8.53,1.09,账户2,13.53,S
2026-06-04,09:34:23,300851,交大思诺,证券卖出,100,26.2,2620.0,4.83,1.31,0.17,账户2,6.3100000000000005,S
2026-06-04,10:18:40,600936,北投科技,证券卖出,4400,6.29,27676.0,3.51,13.84,1.77,账户2,19.12,S
2026-06-04,11:17:29,002575,群兴玩具,证券买入,8000,5.98,47840.0,2.68,0.0,3.06,账户2,5.74,B
2026-06-04,13:00:10,002491,通鼎互联,证券卖出,2300,26.04,59892.0,3.35,29.95,3.84,账户2,37.14,S
2026-06-04,13:06:18,002575,群兴玩具,证券买入,3300,5.96,19668.0,3.74,0.0,1.26,账户2,5.0,B
2026-06-04,13:22:21,600259,中稀有色,证券买入,300,94.79,28437.0,3.46,0.0,1.82,账户2,5.28,B
2026-06-04,13:22:42,600259,中稀有色,证券买入,100,95.2,9520.0,4.49,0.0,0.61,账户2,5.1000000000000005,B
2026-06-04,14:55:28,300723,一品红,证券卖出,1500,39.01,58515.0,3.26,29.25,3.76,账户2,36.269999999999996,S
2026-06-05,09:25:00,300723,一品红,证券买入,1500,39.86,59790.0,3.32,0.0,3.85,账户2,7.17,B
2026-06-05,09:36:09,002575,群兴玩具,证券卖出,11300,5.84,65992.0,3.69,33.0,4.23,账户2,40.92,S
2026-06-05,09:39:58,002570,贝因美,证券买入,11400,5.82,66348.0,3.72,0.0,4.24,账户2,7.960000000000001,B
2026-06-05,09:46:21,600259,中稀有色,证券卖出,400,95.55,38220.0,2.94,19.11,2.44,账户2,24.490000000000002,S
2026-06-05,09:47:02,600936,北投科技,证券买入,6600,5.839,38534.0,2.91,0.0,2.48,账户2,5.390000000000001,B
2026-06-09,10:44:21,600936,北投科技,证券卖出,6600,5.43,35838.0,3.06,17.92,2.3,账户2,23.28,S
2026-06-09,10:52:45,300723,一品红,证券买入,1000,35.37,35370.0,2.73,0.0,2.27,账户2,5.0,B
2026-06-09,11:06:25,002570,贝因美,证券卖出,11400,5.31,60534.0,3.38,30.27,3.88,账户2,37.53,S
2026-06-09,11:23:25,300723,一品红,证券买入,800,35.17,28136.0,3.19,0.0,1.81,账户2,5.0,B
2026-06-09,13:38:22,600143,金发科技,证券买入,1900,16.51,31369.0,3.29,0.0,2.03,账户2,5.32,B
2026-06-09,14:02:57,300723,一品红,证券卖出,1500,35.18,52770.0,2.92,26.4,3.41,账户2,32.730000000000004,S
2026-06-09,14:05:25,600143,金发科技,证券买入,3200,16.6,53120.0,3.5,0.0,3.4,账户2,6.9,B
2026-06-10,09:49:46,600143,金发科技,证券卖出,5100,16.34,83334.0,5.49,41.67,5.34,账户2,52.5,S
2026-06-10,10:28:53,601869,长飞光纤,证券买入,100,460.7,46070.0,3.04,0.0,2.95,账户2,5.99,B
2026-06-10,11:28:05,300723,一品红,证券买入,400,34.24,13696.0,4.12,0.0,0.88,账户2,5.0,B
2026-06-10,11:28:18,300723,一品红,证券买入,700,34.24,23968.0,3.46,0.0,1.54,账户2,5.0,B
2026-06-10,14:56:43,300723,一品红,证券卖出,1800,34.05,61290.0,3.42,30.65,3.93,账户2,38.0,S
2026-06-11,09:33:20,000859,国风新材,证券买入,5400,11.02,59508.0,3.32,0.0,3.82,账户2,7.14,B
2026-06-11,11:28:59,300723,一品红,证券卖出,1100,33.39,36729.0,2.65,18.37,2.35,账户2,23.37,S
2026-06-11,15:00:00,300691,联合光电,证券买入,1900,17.18,32642.0,2.91,0.0,2.09,账户2,5.0,B
2026-06-12,14:39:45,300691,联合光电,证券卖出,1900,16.05,30495.0,3.06,15.25,1.94,账户2,20.25,S
2026-06-15,11:21:42,002457,青龙管业,证券买入,2800,12.95,36260.0,2.69,0.0,2.31,账户2,5.0,B
2026-06-15,14:26:39,000859,国风新材,证券卖出,2700,11.11,29997.0,3.08,15.0,1.92,账户2,20.0,S
2026-06-15,14:31:06,000859,国风新材,证券卖出,2700,11.15,30105.0,3.07,15.06,1.93,账户2,20.06,S
2026-06-15,15:00:00,601869,长飞光纤,证券卖出,100,450.3,45030.0,2.96,22.52,2.89,账户2,28.37,S
2026-06-16,09:47:30,002457,青龙管业,证券卖出,2800,12.88,36064.0,2.68,18.03,2.32,账户2,23.03,S
2026-06-16,11:10:15,603703,盛洋科技,证券买入,1000,12.27,12270.0,4.4,0.0,0.7,账户2,5.1000000000000005,B
2026-06-17,10:02:16,002865,钧达股份,证券买入,900,69.09,62181.0,3.46,0.0,4.0,账户2,7.46,B
2026-06-17,15:00:00,603703,盛洋科技,证券卖出,1000,12.22,12220.0,4.34,6.11,0.78,账户2,11.229999999999999,S
2026-06-18,09:57:56,002865,钧达股份,证券买入,800,64.841,51873.0,2.9,0.0,3.32,账户2,6.22,B
2026-06-18,13:24:41,002865,钧达股份,证券卖出,300,64.58,19374.0,3.77,9.69,1.23,账户2,14.69,S
2026-06-22,10:50:36,002865,钧达股份,证券卖出,1400,60.71,84994.0,4.74,42.5,5.46,账户2,52.7,S
2026-06-22,10:51:45,600522,中天科技,证券买入,2200,58.39,128458.0,8.46,0.0,8.23,账户2,16.69,B
