account,code,name,open_date,close_date,hold_days,buy_price,sell_price,pnl_net,pnl_pct,t0_close_pct,max_float_gain,max_float_loss,n_buys_in_rt,gave_back_pct,scenario
账户2,600759,洲际油气,2026-03-05,2026-03-13,8.0,8.72,7.0,-24330.17,-19.72,-0.2293577981651529,4.243119266055029,-20.75688073394496,2,23.963119266055028,G. 其他亏损
账户2,600759,洲际油气,2026-03-25,2026-03-31,6.0,6.08,5.88,-2024.5,-3.29,0.164473684210531,6.414473684210531,-6.41447368421052,1,9.70447368421053,G. 其他亏损
账户2,600863,华能蒙电,2026-03-24,2026-03-25,1.0,5.14,5.2,242.09,1.17,1.945525291828809,5.836575875486405,-0.7782101167315147,1,4.666575875486405,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户2,600879,航天电子,2026-03-18,2026-03-19,1.0,22.63,22.58,-154.49,-0.22,1.148917366327895,1.7233760494918204,-4.0653999116217365,1,1.9433760494918204,G. 其他亏损
账户2,600935,华塑股份,2026-01-08,2026-01-09,1.0,2.75,2.72,-305.3,-1.09,0.0,0.727272727272732,-3.6363636363636376,1,1.817272727272732,G. 其他亏损
账户2,600936,北投科技,2026-05-22,2026-05-28,6.0,5.74,5.42,-2722.95,-5.57,0.6968641114982521,8.885017421602793,-9.233449477351918,3,14.455017421602793,G. 其他亏损
账户2,600936,北投科技,2026-05-22,2026-05-29,7.0,5.74,5.36,-3265.04,-6.62,0.6968641114982521,8.885017421602793,-9.756097560975618,3,15.505017421602794,G. 其他亏损
账户2,600936,北投科技,2026-05-28,2026-05-29,1.0,5.37,5.36,-7.11,-0.19,1.3035381750465591,9.869646182495352,-3.5381750465549366,2,10.059646182495351,B. 买了就涨 → 没跑 → 变小亏
账户2,600936,北投科技,2026-05-28,2026-06-01,4.0,5.37,5.18,-1125.84,-3.54,1.3035381750465591,9.869646182495352,-4.283054003724407,2,13.40964618249535,A. 买了就涨 → 没跑 → 变大亏(且加仓)
账户2,600936,北投科技,2026-05-28,2026-06-01,4.0,5.44,5.18,-847.61,-4.78,0.0,8.455882352941169,-5.5147058823529544,2,13.235882352941168,G. 其他亏损
账户2,600936,北投科技,2026-06-02,2026-06-04,2.0,5.9,6.29,1691.62,6.61,0.3389830508474523,12.881355932203387,-11.864406779661019,1,6.271355932203387,F. 其他盈利
账户2,600936,北投科技,2026-06-05,2026-06-09,4.0,5.839,5.43,-2728.07,-7.0,2.4147970542901076,6.696352115088189,-7.347148484329513,1,13.696352115088189,A. 买了就涨 → 没跑 → 变大亏
账户2,600938,中国海油,2026-03-02,2026-03-03,1.0,38.89,43.389,5806.58,11.57,1.4656724093597306,11.622525070712264,-2.5456415530984877,1,0.052525070712263755,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户2,600938,中国海油,2026-03-13,2026-03-16,3.0,43.17,42.0,-842.82,-2.71,-2.710215427380125,1.1350474866805627,-4.632846884410469,2,3.8450474866805626,D. 买了就跌 → 死扛到大亏(且加仓)
账户2,600938,中国海油,2026-03-13,2026-03-16,3.0,41.97,42.0,-0.95,0.07,0.07147962830593713,4.0266857279008805,-1.9061234214915346,2,3.9566857279008807,F. 其他盈利
账户2,600938,中国海油,2026-03-13,2026-03-16,3.0,41.97,41.26,-1927.75,-1.69,0.07147962830593713,4.0266857279008805,-1.9061234214915346,2,5.716685727900881,G. 其他亏损
账户2,600986,浙文互联,2026-04-16,2026-04-17,1.0,11.06,10.78,-1585.26,-2.53,-0.7233273056057921,1.6274864376130127,-6.6003616636528095,1,4.157486437613013,G. 其他亏损
账户2,600989,宝丰能源,2026-03-03,2026-03-04,1.0,28.56,27.56,-618.62,-3.5,-0.17507002801119276,1.26050420168069,-10.154061624649858,1,4.76050420168069,G. 其他亏损
账户2,600989,宝丰能源,2026-03-10,2026-03-12,2.0,29.25,33.71,3990.1,15.25,-1.025641025641033,18.290598290598293,-5.7094017094017175,2,3.040598290598293,F. 其他盈利
账户2,600989,宝丰能源,2026-03-10,2026-03-13,3.0,29.25,33.35,3260.15,14.02,-1.025641025641033,21.02564102564102,-5.7094017094017175,2,7.005641025641019,F. 其他盈利
账户2,600989,宝丰能源,2026-03-10,2026-03-13,3.0,29.21,33.35,3289.96,14.17,-0.8901061280383482,21.191372817528233,-5.580280725778852,2,7.021372817528233,F. 其他盈利
账户2,600989,宝丰能源,2026-03-20,2026-03-25,5.0,31.11,30.23,-1715.86,-2.83,2.4429443908711157,7.61812921890066,-4.628736740597872,1,10.448129218900661,B. 买了就涨 → 没跑 → 变小亏
账户2,601016,节能风电,2026-03-25,2026-03-26,1.0,5.13,5.61,2900.22,9.36,5.2631578947368585,11.69590643274856,-4.28849902534113,1,2.33590643274856,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户2,601138,工业富联,2026-01-14,2026-01-15,1.0,60.39,59.18,-1757.19,-2.0,-0.6458022851465461,1.0101010101010166,-2.483854942871333,3,3.0101010101010166,G. 其他亏损
账户2,601138,工业富联,2026-01-14,2026-01-15,1.0,60.29,59.18,-1732.68,-1.84,-0.4810084591142849,1.1776413999004864,-2.3221098026206644,3,3.0176413999004863,G. 其他亏损
账户2,601138,工业富联,2026-01-15,2026-01-16,1.0,60.88,62.961,5286.89,3.42,-0.14783180026282094,5.124835742444156,-3.268725361366631,1,1.704835742444156,F. 其他盈利
账户2,601138,工业富联,2026-01-20,2026-02-26,37.0,59.67,58.02,-1524.87,-2.77,0.0,5.580693815987936,-12.518853695324283,3,8.350693815987936,G. 其他亏损
账户2,601138,工业富联,2026-01-29,2026-02-26,28.0,58.0,58.02,-2.96,0.03,-0.6896551724137945,4.965517241379325,-9.999999999999998,2,4.9355172413793245,F. 其他盈利
账户2,601138,工业富联,2026-01-29,2026-03-02,32.0,58.0,55.67,-713.45,-4.02,-0.6896551724137945,4.965517241379325,-9.999999999999998,2,8.985517241379323,G. 其他亏损
账户2,601138,工业富联,2026-02-09,2026-03-02,21.0,55.69,55.67,-43.63,-0.04,-0.30526126773208206,2.334350870892443,-0.6823487161070174,1,2.3743508708924432,G. 其他亏损
账户2,601138,工业富联,2026-02-09,2026-03-05,24.0,55.69,55.4,-37.55,-0.52,-0.30526126773208206,2.334350870892443,-0.6823487161070174,1,2.854350870892443,G. 其他亏损
账户2,601288,农业银行,2026-01-06,2026-01-08,2.0,7.53,7.4,-786.72,-1.73,0.3984063745019917,0.6640106241699861,-2.257636122177953,1,2.394010624169986,G. 其他亏损
账户2,601288,农业银行,2026-01-06,2026-01-12,6.0,7.53,7.51,-149.14,-0.27,0.3984063745019917,0.6640106241699861,-2.6560424966799445,1,0.9340106241699861,G. 其他亏损
账户2,601360,三六零,2026-05-08,2026-05-11,3.0,11.91,11.68,-1027.3,-1.93,-2.099076406381195,1.5952980688497043,-2.602854743912686,2,3.525298068849704,E. 买了就跌 → 割肉
账户2,601360,三六零,2026-05-08,2026-05-11,3.0,11.78,11.68,-533.57,-0.85,-1.018675721561968,2.716468590831922,-1.5280135823429464,2,3.566468590831922,E. 买了就跌 → 割肉
账户2,601698,中国卫通,2026-01-08,2026-01-09,1.0,44.88,47.63,2442.6,6.13,-0.7798573975044576,9.135472370766484,-7.13012477718361,1,3.0054723707664843,F. 其他盈利
账户2,601816,京沪高铁,2026-05-12,2026-05-13,1.0,5.15,5.05,-92.1,-1.94,-1.9417475728155442,1.9417475728155331,-3.8834951456310662,1,3.881747572815533,D. 买了就跌 → 死扛到大亏
账户2,601869,长飞光纤,2026-06-10,2026-06-15,5.0,460.7,450.3,-1074.36,-2.26,-1.7386585630562168,7.445192098979825,-8.61515085739093,1,9.705192098979825,E. 买了就跌 → 割肉
账户2,601952,苏垦农发,2026-03-30,2026-03-31,1.0,10.97,10.8,-150.5,-1.55,-1.3673655423883324,2.1877848678213407,-8.477666362807668,1,3.7377848678213406,E. 买了就跌 → 割肉
账户2,603017,中衡设计,2026-05-08,2026-05-11,3.0,17.175,16.35,-2763.86,-4.8,-2.8238719068413354,3.63901018922852,-8.588064046579335,1,8.439010189228519,E. 买了就跌 → 割肉
账户2,603026,石大胜华,2026-03-23,2026-03-24,1.0,77.34,77.52,3.96,0.23,-2.301525730540477,4.072924747866558,-4.434962503232487,1,3.8429247478665576,F. 其他盈利
账户2,603026,石大胜华,2026-03-30,2026-03-31,1.0,94.79,88.56,-1265.23,-6.57,-1.8250870344973191,1.2343074163941203,-8.956640995885657,1,7.804307416394121,E. 买了就跌 → 割肉
账户2,603083,剑桥科技,2025-11-21,2025-11-26,5.0,99.03,101.99,863.53,2.99,-1.0400888619610194,8.623649399171951,-7.088760981520748,1,5.633649399171951,F. 其他盈利
账户2,603083,剑桥科技,2025-11-21,2025-11-26,5.0,99.03,102.97,769.91,3.98,-1.0400888619610194,8.623649399171951,-7.088760981520748,1,4.6436493991719505,F. 其他盈利
账户2,603083,剑桥科技,2026-01-20,2026-01-22,2.0,106.0,111.68,2797.93,5.36,1.226415094339628,9.415094339622643,-0.46226415094339224,2,4.055094339622642,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户2,603083,剑桥科技,2026-01-22,2026-03-02,39.0,112.04,108.03,-2046.29,-3.58,0.7140307033202342,3.329168154230633,-11.78150660478401,1,6.909168154230633,G. 其他亏损
账户2,603138,海量数据,2026-03-31,2026-04-01,1.0,21.07,20.414,-1209.91,-3.11,-2.5628856193640193,0.0,-9.919316563834835,1,3.11,E. 买了就跌 → 割肉
账户2,603259,药明康德,2025-11-05,2025-11-13,8.0,94.91,96.65,498.51,1.83,-0.6321778527025534,2.0967232114635026,-2.929090717521865,1,0.26672321146350253,F. 其他盈利
账户2,603259,药明康德,2025-11-05,2025-12-24,49.0,94.91,90.57,-881.88,-4.57,-0.6321778527025534,2.0967232114635026,-8.14455800231797,5,6.666723211463503,G. 其他亏损
账户2,603259,药明康德,2025-11-17,2025-12-24,37.0,92.93,90.57,-1214.57,-2.54,0.8931453782416776,3.8416012052082227,-6.187452921553859,4,6.381601205208223,G. 其他亏损
账户2,603259,药明康德,2025-11-27,2025-12-24,27.0,91.62,90.57,-559.49,-1.15,0.6330495524994539,4.409517572582389,-4.846103470857887,3,5.559517572582388,G. 其他亏损
账户2,603259,药明康德,2025-11-27,2025-12-24,27.0,92.6,90.57,-631.4,-2.19,-0.4319654427645703,3.304535637149031,-5.853131749460028,3,5.494535637149031,G. 其他亏损
账户2,603259,药明康德,2025-11-27,2025-12-24,27.0,92.51,90.57,-404.6,-2.1,-0.3350989082261391,3.405037293265578,-5.761539293049401,3,5.505037293265579,G. 其他亏损
账户2,603399,永杉锂业,2026-05-29,2026-06-02,4.0,18.16,17.04,-2946.05,-6.17,-1.3766519823788514,6.057268722466969,-7.488986784140961,1,12.227268722466968,D. 买了就跌 → 死扛到大亏
账户2,603477,巨星农牧,2026-04-07,2026-04-08,1.0,18.18,17.69,-658.97,-2.7,-1.7051705170517018,0.2750275027502802,-10.946094609460932,1,2.9750275027502804,E. 买了就跌 → 割肉
账户2,603626,科森科技,2026-04-07,2026-04-08,1.0,23.13,24.119,383.09,4.28,-2.075226977950717,5.923043666234329,-3.4154777345438814,2,1.6430436662343286,F. 其他盈利
账户2,603626,科森科技,2026-04-07,2026-04-08,1.0,22.81,24.119,511.09,5.74,-0.7014467338886443,7.409031126698817,-2.0604997807978864,2,1.6690311266988171,F. 其他盈利
账户2,603659,璞泰来,2026-03-26,2026-03-27,1.0,34.98,34.59,-334.75,-1.11,-2.3156089193824947,1.2864493996569637,-8.090337335620346,1,2.396449399656964,E. 买了就跌 → 割肉
账户2,603659,璞泰来,2026-03-26,2026-03-31,5.0,34.98,32.27,-4649.27,-7.75,-2.3156089193824947,1.2864493996569637,-8.576329331046306,1,9.036449399656963,D. 买了就跌 → 死扛到大亏
账户2,603703,盛洋科技,2026-06-16,2026-06-17,1.0,12.27,12.22,-66.33,-0.41,0.4889975550122383,2.933985330073363,-4.645476772616142,1,3.3439853300733633,G. 其他亏损
账户2,603757,大元泵业,2026-06-01,2026-06-02,1.0,58.49,57.48,-425.95,-1.73,0.10258163788681163,5.761668661309627,-10.070097452555993,1,7.491668661309626,G. 其他亏损
账户2,603778,国晟科技,2026-05-12,2026-05-13,1.0,23.887,24.66,1584.15,3.24,4.198936660107999,6.2502616485954565,-8.485787248294052,1,3.0102616485954563,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户2,603778,国晟科技,2026-05-12,2026-05-13,1.0,23.887,24.5,1307.79,2.57,4.198936660107999,6.2502616485954565,-8.485787248294052,1,3.6802616485954567,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户2,603803,瑞斯康达,2026-04-09,2026-04-14,5.0,14.465,15.14,2322.54,4.67,-0.8641548565502921,16.07328033183546,-6.947805046664357,2,11.40328033183546,F. 其他盈利
账户2,603803,瑞斯康达,2026-04-09,2026-04-14,5.0,14.11,15.14,1423.45,7.3,1.6300496102055417,18.99362154500355,-4.606661941885182,2,11.693621545003548,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户2,603986,兆易创新,2026-03-17,2026-03-23,6.0,302.0,279.3,-2294.55,-7.52,-1.9867549668874163,3.8675496688741706,-10.264900662251652,1,11.38754966887417,E. 买了就跌 → 割肉
账户3,000528,柳 工,2026-07-06,2026-07-07,1.0,8.28,8.46,778.6,2.17,-0.12077294685990392,3.6231884057971175,-2.2946859903381633,1,1.4531884057971176,F. 其他盈利
账户3,000528,柳 工,2026-07-06,2026-07-07,1.0,8.28,8.28,-31.54,0.0,-0.12077294685990392,3.6231884057971175,-2.2946859903381633,1,3.6231884057971175,G. 其他亏损
账户3,001283,豪鹏科技,2026-07-06,2026-07-07,1.0,50.53,49.5,-1499.6,-2.04,-1.2863645359192488,5.600633287156143,-5.20482881456561,1,7.640633287156143,E. 买了就跌 → 割肉
账户3,002205,国统股份,2026-07-06,2026-07-07,1.0,10.93,10.47,-428.9,-4.21,0.8234217749313766,0.9149130832570851,-5.763952424519658,1,5.124913083257085,G. 其他亏损
账户3,300689,澄天伟业,2026-07-02,2026-07-06,4.0,69.57,66.31,-996.6,-4.69,-1.8542475204829545,3.06166451056491,-8.840017248814135,2,7.75166451056491,E. 买了就跌 → 割肉
账户3,300689,澄天伟业,2026-07-02,2026-07-06,4.0,69.57,66.26,-340.52,-4.76,-1.8542475204829545,3.06166451056491,-8.840017248814135,2,7.82166451056491,E. 买了就跌 → 割肉
账户3,300689,澄天伟业,2026-07-02,2026-07-06,4.0,69.57,66.22,-340.54,-4.82,-1.8542475204829545,3.06166451056491,-8.840017248814135,2,7.88166451056491,E. 买了就跌 → 割肉
账户3,300689,澄天伟业,2026-07-02,2026-07-06,4.0,68.37,66.22,-224.47,-3.14,-0.13163668275559814,4.870557261956998,-7.24001755155771,2,8.010557261956999,G. 其他亏损
账户3,300723,一品红,2026-07-02,2026-07-06,4.0,40.65,40.8,7.25,0.37,-2.3862238622386234,10.209102091020906,-5.535055350553508,4,9.839102091020907,F. 其他盈利
账户3,300723,一品红,2026-07-02,2026-07-06,4.0,40.11,40.8,193.75,1.72,-1.0720518573921756,11.69284467713787,-4.263275991024685,4,9.97284467713787,F. 其他盈利
账户3,300723,一品红,2026-07-02,2026-07-06,4.0,40.09,40.8,743.97,1.77,-1.0226989274133347,11.74856572711398,-4.215515091045163,4,9.978565727113981,F. 其他盈利
账户3,600522,中天科技,2026-07-01,2026-07-08,7.0,54.93,46.15,-8819.66,-15.98,0.8920444201711231,9.466593846714,-18.60549790642636,2,25.446593846714002,G. 其他亏损
账户3,600522,中天科技,2026-07-06,2026-07-08,2.0,47.89,46.15,-713.45,-3.63,0.2923366047191456,8.477761536855288,-6.640217164334938,1,12.107761536855289,G. 其他亏损
账户3,688122,西部超导,2026-07-01,2026-07-06,5.0,60.35,56.523,-2836.08,-6.34,-0.04971002485500975,4.175642087821041,-7.191383595691803,1,10.51564208782104,G. 其他亏损
账户4,000007,全新好,2026-05-08,2026-05-13,5.0,17.17,13.45,-2616.21,-21.67,0.2329644729178737,3.61094933022712,-22.13162492719861,2,25.280949330227124,G. 其他亏损
账户4,000007,全新好,2026-05-08,2026-05-13,5.0,17.17,13.45,-2616.21,-21.67,0.2329644729178737,3.61094933022712,-22.13162492719861,2,25.280949330227124,G. 其他亏损
账户4,000063,中兴通讯,2026-05-11,2026-05-13,2.0,39.13,38.47,-77.92,-1.69,-0.0511116790186672,0.9200102223358098,-3.6544850498338888,1,2.6100102223358097,G. 其他亏损
账户4,000628,高新发展,2026-05-11,2026-05-18,7.0,64.14,62.27,-200.11,-2.92,-1.340816962893665,3.0090427190520685,-7.015902712815714,1,5.9290427190520685,E. 买了就跌 → 割肉
账户4,000636,风华高科,2026-06-17,2026-06-23,6.0,71.89,70.27,-338.03,-2.25,3.018500486854925,5.856169147308377,-7.275003477535124,2,8.106169147308377,B. 买了就涨 → 没跑 → 变小亏
账户4,000636,风华高科,2026-06-18,2026-06-23,5.0,73.62,70.27,-1023.54,-4.55,1.3311600108665944,3.3686498234175355,-9.45395273023636,1,7.918649823417535,A. 买了就涨 → 没跑 → 变大亏
账户4,000811,冰轮环境,2026-05-08,2026-05-25,17.0,25.98,35.15,3650.97,35.3,1.1547344110854452,48.036951501154746,-3.27174749807545,1,12.73695150115475,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,001896,豫能控股,2026-05-11,2026-06-04,24.0,16.85,21.7,1925.65,28.78,-0.2373887240356254,31.097922848664684,-14.658753709198812,1,2.317922848664683,F. 其他盈利
账户4,002079,苏州固锝,2026-06-16,2026-06-17,1.0,12.577,13.2,178.56,4.95,2.8862208793829947,8.76997694203705,-3.156555617396839,2,3.8199769420370506,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002079,苏州固锝,2026-06-16,2026-06-17,1.0,12.577,13.19,476.48,4.87,2.8862208793829947,8.76997694203705,-3.156555617396839,2,3.8999769420370507,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002079,苏州固锝,2026-06-17,2026-06-18,1.0,13.15,13.72,102.63,4.33,2.8136882129277563,6.083650190114054,-3.041825095057038,1,1.7536501901140538,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002080,中材科技,2026-05-11,2026-05-18,7.0,63.3,65.35,191.73,3.24,-0.3475513428120025,13.586097946287534,-4.3917851500789755,1,10.346097946287534,F. 其他盈利
账户4,002135,东南网架,2026-05-11,2026-05-12,1.0,9.35,9.22,-50.38,-1.39,0.0,3.3155080213903787,-2.245989304812823,1,4.705508021390378,G. 其他亏损
账户4,002156,通富微电,2026-06-16,2026-06-17,1.0,63.0,65.65,513.43,4.21,-0.11111111111110628,9.523809523809534,-2.0000000000000018,1,5.313809523809534,F. 其他盈利
账户4,002171,楚江新材,2026-06-15,2026-06-16,1.0,13.82,14.24,365.14,3.04,-0.361794500723589,7.6700434153401,-2.604920405209832,2,4.6300434153401,F. 其他盈利
账户4,002171,楚江新材,2026-06-15,2026-06-17,2.0,13.82,14.41,459.95,4.27,-0.361794500723589,12.011577424023145,-2.604920405209832,3,7.741577424023145,F. 其他盈利
账户4,002171,楚江新材,2026-06-15,2026-06-17,2.0,13.82,14.99,343.27,8.47,-0.361794500723589,12.011577424023145,-2.604920405209832,3,3.541577424023144,F. 其他盈利
账户4,002171,楚江新材,2026-06-15,2026-06-18,3.0,13.82,14.84,601.58,7.38,-0.361794500723589,15.484804630969617,-2.604920405209832,4,8.104804630969618,F. 其他盈利
账户4,002171,楚江新材,2026-06-15,2026-06-18,3.0,13.82,15.12,382.25,9.41,-0.361794500723589,15.484804630969617,-2.604920405209832,4,6.074804630969616,F. 其他盈利
账户4,002171,楚江新材,2026-06-15,2026-06-18,3.0,13.82,15.5,333.41,12.16,-0.361794500723589,15.484804630969617,-2.604920405209832,4,3.3248046309696164,F. 其他盈利
账户4,002171,楚江新材,2026-06-16,2026-06-18,2.0,14.28,15.5,720.2,8.54,0.42016806722688926,11.764705882352944,-4.761904761904756,3,3.2247058823529446,F. 其他盈利
账户4,002171,楚江新材,2026-06-17,2026-06-18,1.0,14.4,15.5,648.2,7.64,4.166666666666674,10.83333333333334,-3.9583333333333304,2,3.1933333333333396,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002171,楚江新材,2026-06-18,2026-06-22,4.0,15.49,15.72,82.43,1.48,-0.7101355713363455,6.326662362814717,-5.422853453841192,3,4.846662362814717,F. 其他盈利
账户4,002171,楚江新材,2026-06-18,2026-06-22,4.0,15.49,16.09,53.84,3.87,-0.7101355713363455,6.326662362814717,-5.422853453841192,3,2.4566623628147166,F. 其他盈利
账户4,002171,楚江新材,2026-06-18,2026-06-23,5.0,15.49,14.93,-517.4,-3.62,-0.7101355713363455,6.326662362814717,-5.422853453841192,4,9.946662362814717,G. 其他亏损
账户4,002171,楚江新材,2026-06-22,2026-06-23,1.0,15.71,14.93,-242.39,-4.96,4.5830681094843895,4.837683004455751,-5.856142584341195,3,9.79768300445575,A. 买了就涨 → 没跑 → 变大亏(且加仓)
账户4,002171,楚江新材,2026-06-22,2026-06-23,1.0,16.13,14.93,-121.34,-7.44,1.8598884066955979,2.1078735275883442,-8.307501549907004,3,9.547873527588344,G. 其他亏损
账户4,002171,楚江新材,2026-06-22,2026-07-01,9.0,16.13,13.5,-6072.42,-16.31,1.8598884066955979,2.1078735275883442,-19.83880967141971,5,18.41787352758834,G. 其他亏损
账户4,002171,楚江新材,2026-06-23,2026-07-01,8.0,16.02,13.5,-2533.1,-15.73,-7.615480649188511,1.9350811485642883,-19.288389513108616,3,17.66508114856429,E. 买了就跌 → 割肉
账户4,002171,楚江新材,2026-06-24,2026-07-01,7.0,15.18,13.5,-1524.29,-11.07,-1.0540184453227908,4.0843214756258295,-14.822134387351781,2,15.15432147562583,E. 买了就跌 → 割肉
账户4,002171,楚江新材,2026-06-26,2026-07-01,5.0,14.42,13.5,-3067.73,-6.38,-1.4563106796116387,7.628294036061023,-10.33287101248267,1,14.008294036061024,E. 买了就跌 → 割肉
账户4,002290,禾盛新材,2026-06-22,2026-06-29,7.0,89.0,83.205,-2927.46,-6.51,-2.1011235955056273,4.25842696629215,-10.1123595505618,3,10.76842696629215,E. 买了就跌 → 割肉
账户4,002290,禾盛新材,2026-06-22,2026-06-29,7.0,89.31,83.205,-1235.99,-6.84,-2.44093606539022,3.896540141081628,-10.424364572836186,3,10.736540141081628,E. 买了就跌 → 割肉
账户4,002290,禾盛新材,2026-06-23,2026-06-29,6.0,89.49,83.205,-638.49,-7.02,-3.564644094312208,3.687562856185056,-10.604536819756394,1,10.707562856185056,E. 买了就跌 → 割肉
账户4,002409,雅克科技,2026-06-16,2026-06-17,1.0,141.53,145.82,411.71,3.03,-2.66374620221862,5.433477001342468,-4.578534586306782,1,2.4034770013424684,F. 其他盈利
账户4,002409,雅克科技,2026-06-18,2026-06-22,4.0,145.0,162.55,1736.87,12.1,3.5586206896551786,13.91724137931034,-0.793103448275867,2,1.8172413793103406,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002409,雅克科技,2026-06-22,2026-06-26,4.0,160.717,190.42,8871.63,18.48,2.776930878500705,21.455726525507558,-4.888717434994428,1,2.9757265255075573,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002428,云南锗业,2026-06-16,2026-06-17,1.0,103.59,98.7,-503.94,-4.72,-2.3071725069987448,4.8942948161019295,-7.211120764552559,1,9.614294816101928,E. 买了就跌 → 割肉
账户4,002484,江海股份,2026-05-11,2026-05-12,1.0,44.44,44.5,8.87,0.14,3.8028802880288204,5.805580558055823,-4.342934293429346,1,5.665580558055823,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002536,飞龙股份,2026-06-16,2026-06-17,1.0,46.12,44.89,-385.73,-2.67,-1.712922810060713,1.170858629661753,-4.553339115351241,1,3.840858629661753,D. 买了就跌 → 死扛到大亏
账户4,002876,三利谱,2026-05-11,2026-05-12,1.0,31.45,30.59,-97.53,-2.73,-1.2718600953894987,1.0174880763116123,-4.76947535771065,1,3.7474880763116123,E. 买了就跌 → 割肉
账户4,002876,三利谱,2026-06-15,2026-06-17,2.0,31.33,32.48,560.09,3.67,0.2872646026173209,4.9154165336738,-4.691988509415889,2,1.2454165336738,F. 其他盈利
账户4,002876,三利谱,2026-06-15,2026-06-17,2.0,31.33,32.49,1022.7,3.7,0.2872646026173209,4.9154165336738,-4.691988509415889,2,1.2154165336737996,F. 其他盈利
账户4,002876,三利谱,2026-06-16,2026-06-17,1.0,32.21,32.49,98.96,0.87,-0.8382489909965818,2.049053089102748,-3.6324122943185433,1,1.179053089102748,F. 其他盈利
账户4,002935,天奥电子,2026-06-17,2026-06-18,1.0,22.0,21.614,-1524.42,-1.75,0.6818181818181834,1.6363636363636358,-2.227272727272722,1,3.386363636363636,G. 其他亏损
账户4,002938,鹏鼎控股,2026-06-16,2026-06-18,2.0,106.31,120.46,1398.98,13.31,1.768413131408142,15.793434295926989,-2.8313423008183625,1,2.4834342959269886,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,002972,科安达,2026-05-11,2026-05-12,1.0,13.34,13.34,-11.33,0.0,-0.2998500749625155,1.9490254872563728,-1.7241379310344862,1,1.9490254872563728,G. 其他亏损
账户4,002998,优彩资源,2026-05-11,2026-05-12,1.0,10.0,9.95,-26.49,-0.5,1.200000000000001,3.9000000000000146,-2.500000000000002,1,4.400000000000015,B. 买了就涨 → 没跑 → 变小亏
账户4,600111,北方稀土,2026-06-17,2026-06-18,1.0,50.21,52.18,770.14,3.92,0.21907986456881634,6.114319856602268,-0.8165704043019417,2,2.1943198566022684,F. 其他盈利
账户4,600111,北方稀土,2026-06-17,2026-06-22,5.0,50.21,52.0,2103.31,3.57,0.21907986456881634,7.847042421828321,-0.8165704043019417,2,4.277042421828321,F. 其他盈利
账户4,600111,北方稀土,2026-06-18,2026-06-22,4.0,52.95,52.0,-299.68,-1.79,-2.9272898961284266,2.2662889518413554,-5.9490084985835745,1,4.056288951841355,E. 买了就跌 → 割肉
账户4,600118,中国卫星,2026-06-16,2026-06-17,1.0,77.0,76.86,-45.99,-0.18,-2.2597402597402505,1.0389610389610393,-3.753246753246753,1,1.2189610389610392,E. 买了就跌 → 割肉
账户4,600171,上海贝岭,2026-06-15,2026-06-17,2.0,27.13,27.809,1053.82,2.5,0.11057869517139274,3.538518245484701,-3.243641725027646,2,1.0385182454847008,F. 其他盈利
账户4,600171,上海贝岭,2026-06-16,2026-06-17,1.0,27.73,27.809,25.88,0.28,-1.0818608005769947,1.2982329606923804,-2.8849621348719823,1,1.0182329606923803,F. 其他盈利
账户4,600234,科新发展,2026-05-08,2026-05-13,5.0,25.938,29.79,1524.61,14.85,10.301488164083583,23.44822268486393,-1.3802143573135917,1,8.598222684863929,C. 买了就涨 → 落袋(部分利润 · 或最大浮盈的一部分)
账户4,600251,冠农股份,2026-05-06,2026-05-07,1.0,12.84,12.63,-421.49,-1.64,1.3239875389408073,2.8816199376947127,-2.8816199376947016,2,4.521619937694712,G. 其他亏损
账户4,600251,冠农股份,2026-05-07,2026-05-11,4.0,12.73,12.35,-744.21,-2.99,-0.15710919088766095,3.7706205813040183,-3.8491751767478433,1,6.7606205813040186,G. 其他亏损
账户4,600338,西藏珠峰,2026-05-06,2026-06-04,29.0,26.84,17.13,-8753.65,-36.18,-1.341281669150518,2.757078986587169,-36.885245901639344,5,38.93707898658717,D. 买了就跌 → 死扛到大亏(且加仓)
