ts_code,ann_date,holder_name,holder_type,in_de,change_vol,change_ratio,after_share,after_ratio,avg_price,total_share,begin_date,close_date
603803.SH,20260812,冯雪松,P,DE,4248830.0,1.0,0.0,None,None,0.0,20260616,20260811
603260.SH,20260812,宁波合盛集团有限公司,C,DE,7881379.0,0.6667,420078930.0,35.5335,None,420078930.0,20260805,20260810
002192.SZ,20260812,计阳配偶,P,DE,1300.0,0.0005,None,None,None,None,20260714,20260714
688217.SH,20260812,浙江大健康产业股权投资基金(有限合伙),C,DE,56937.0,0.1019,5585464.0,9.9998,None,5585464.0,20260716,20260810
603912.SH,20260812,南京楷得投资有限公司,C,DE,6190000.0,1.1414,145028773.0,26.742,None,145028773.0,20260807,20260810
688229.SH,20260811,孟曦东,G,DE,441000.0,0.9932,2915610.0,6.5667,None,2915610.0,20260810,20260810
301322.SZ,20260811,广州创钰凯越创业投资基金合伙企业(有限合伙),C,DE,1149000.0,1.1942,564754.0,0.587,None,564754.0,20260810,20260810
301322.SZ,20260811,珠海创钰铭汇股权投资基金企业(有限合伙),C,DE,499000.0,0.5186,2325500.0,2.417,None,2325500.0,20260810,20260810
301322.SZ,20260811,广州创钰铭晨股权投资基金企业(有限合伙),C,DE,1205000.0,1.2524,3520934.0,3.6595,None,3520934.0,20260810,20260810
688293.SH,20260811,北京磐茂投资管理有限公司-磐信(上海)投资中心(有限合伙),C,DE,653694.0,0.5579,7109664.0,6.068,None,7109664.0,20260714,20260807
688293.SH,20260811,北京磐茂投资管理有限公司-磐信(上海)投资中心(有限合伙),C,DE,214000.0,0.188,7763358.0,6.8207,None,7763358.0,20260630,20260713
688293.SH,20260811,北京磐茂投资管理有限公司-磐信(上海)投资中心(有限合伙),C,DE,363800.0,0.3196,7977358.0,7.0087,None,7977358.0,20260604,20260629
603225.SH,20260811,屈凤琪,P,DE,13648500.0,0.818,82668238.0,4.9545,None,82668238.0,20260803,20260810
688180.SH,20260811,上海檀英投资合伙企业(有限合伙),C,DE,10040000.0,1.31,45459326.0,4.4278,None,45459326.0,20260616,20260810
688361.SH,20260811,国投(上海)科技成果转化创业投资基金企业(有限合伙),C,DE,2797053.0,0.7945,24470140.0,6.9507,None,24470140.0,20260519,20260810
688229.SH,20260811,上海元亨利汇咨询管理中心(有限合伙),C,DE,193390.0,0.4356,890000.0,2.0045,None,890000.0,20260804,20260805
688229.SH,20260811,孟曦东,G,DE,441000.0,0.9932,2915610.0,6.5667,None,2915610.0,20260810,20260810
688119.SH,20260811,国新双百壹号(杭州)股权投资合伙企业(有限合伙),C,DE,8134416.0,0.7231,70615584.0,6.2769,None,70615584.0,20260515,20260622
688213.SH,20260811,国家集成电路产业投资基金二期股份有限公司,C,DE,2816100.0,0.8705,24115503.0,7.4543,99.8453,24115503.0,20260630,20260810
688153.SH,20260811,深圳市贵人资本投资有限公司,C,DE,4732881.0,1.1318,20349214.0,4.8663,None,20349214.0,20260709,20260807
688180.SH,20260811,贺铭,P,DE,882600.0,0.1152,2647980.0,0.2579,38.0052,2647980.0,20260703,20260810
603291.SH,20260811,UW Holdings Limited,C,DE,8528006.0,2.015,12632983.0,2.985,None,12632983.0,20260623,20260807
002150.SZ,20260811,珠海悦宁管理咨询合伙企业(有限合伙),C,DE,95800.0,0.0267,7292148.0,2.034,None,7292148.0,20260806,20260806
920735.BJ,20260811,天津药物研究院有限公司,C,DE,1108049.0,0.9708,7742855.0,6.7841,27.4303,7742855.0,20260716,20260807
002150.SZ,20260811,珠海康东股权投资合伙企业(有限合伙),C,DE,17000.0,0.0047,10638433.0,2.9674,None,10638433.0,20260806,20260806
002150.SZ,20260811,珠海悦宁管理咨询合伙企业(有限合伙),C,DE,3548800.0,0.9899,3743348.0,1.0442,20.5,3743348.0,20260807,20260807
002150.SZ,20260811,珠海悦宁管理咨询合伙企业(有限合伙),C,DE,95800.0,0.0267,7292148.0,2.034,None,7292148.0,20260803,20260806
002870.SZ,20260811,赵玉昆,G,DE,959200.0,0.7394,16080800.0,12.3953,None,16080800.0,20260702,20260724
920735.BJ,20260811,天津药物研究院有限公司,C,DE,1108049.0,0.9708,7742855.0,6.7841,27.4303,7742855.0,20260716,20260807
000788.SZ,20260811,西南合成医药集团有限公司,C,DE,1071115.0,0.1797,125424602.0,21.0448,None,125424602.0,20260805,20260807
300369.SZ,20260811,车海辚,G,DE,20000.0,0.0025,70000.0,0.0087,8.28,340000.0,20260806,20260806
300369.SZ,20260811,叶晓虎,G,DE,116700.0,0.0144,4050.0,0.0005,8.12,366299.0,20260806,20260806
002150.SZ,20260811,珠海康东股权投资合伙企业(有限合伙),C,DE,17000.0,0.0047,10638433.0,2.9674,None,10638433.0,20260803,20260806
920592.BJ,20260811,信华信技术股份有限公司,C,DE,403975.0,0.8034,4856150.0,9.6571,21.2022,4856150.0,20260728,20260810
601065.SH,20260811,宁波信达汉石龙脊股权投资合伙企业(有限合伙),C,DE,1690000.0,0.2629,76271678.0,11.866,None,76271678.0,20260810,20260810
300251.SZ,20260810,上海汉涛信息咨询有限公司,C,DE,22576000.0,0.8134,124103406.0,4.4716,None,124103406.0,20260625,20260810
300558.SZ,20260810,杭州特瑞西创企业管理合伙企业(有限合伙),C,DE,495900.0,0.1175,28301161.0,6.7066,69.99,28301161.0,20260508,20260807
301093.SZ,20260810,肖锋,G,DE,94600.0,0.0465,40.0,0.0,69.31,283960.0,20260715,20260807
300558.SZ,20260810,杭州特瑞西创企业管理合伙企业(有限合伙),C,DE,495900.0,0.1175,28301161.0,6.7066,69.99,28301161.0,20260508,20260807
300619.SZ,20260810,张启发,G,DE,1180000.0,0.6196,7378458.0,3.8746,None,43084931.0,20260805,20260805
300619.SZ,20260810,张启发,G,DE,953900.0,0.5009,8558458.0,4.4942,None,44264931.0,20260804,20260804
301093.SZ,20260810,肖锋,G,DE,94600.0,0.0465,40.0,0.0,69.31,283960.0,20260715,20260807
301602.SZ,20260810,中信建投基金-招商银行-中信建投基金-共赢41号员工参与战略配售集合资产管理计划,C,DE,2119853.0,1.0167,3775669.0,1.8109,14.98,3775669.0,20260508,20260807
301008.SZ,20260808,吴红平,G,DE,22500.0,0.0195,67500.0,0.0584,39.81,67500.0,20260616,20260807
603668.SH,20260808,陈庆堂,G,DE,2079913.0,0.4112,94270000.0,18.6379,None,94270000.0,20260805,20260805
688063.SH,20260808,派锂(宁波)创业投资合伙企业(有限合伙),C,DE,54021.0,0.022,12268166.0,5.0001,None,12268166.0,20260806,20260806
002800.SZ,20260808,王普宇,P,DE,217700.0,0.1473,3246600.0,2.196,11.26,3246600.0,20260731,20260731
002800.SZ,20260808,王普宇,P,DE,200000.0,0.1353,3464300.0,2.3432,11.1,3464300.0,20260729,20260729
002800.SZ,20260808,王普宇,P,DE,726000.0,0.4911,3664300.0,2.4785,10.51,3664300.0,20260727,20260727
603153.SH,20260808,上海见理企业咨询合伙企业(有限合伙),C,DE,233400.0,0.0578,None,None,None,3780151.0,20260526,20260806
603153.SH,20260808,上海见叶企业咨询合伙企业(有限合伙),C,DE,471600.0,0.1168,None,None,None,4631751.0,20260526,20260806
688097.SH,20260808,黄良之,G,DE,26103.0,0.0059,None,None,65.7928,100918.0,20260525,20260617
688097.SH,20260808,蒋健,G,DE,28869.0,0.0065,None,None,70.5,86608.0,20260605,20260605
002800.SZ,20260808,王普宇,P,DE,1143700.0,0.7736,3246600.0,2.196,None,3246600.0,20260727,20260731
002698.SZ,20260808,联创未来(武汉)智能制造产业投资合伙企业(有限合伙),C,DE,8173031.0,0.9682,83823082.0,9.93,None,83823082.0,20260730,20260807
688097.SH,20260808,苏州众二股权投资合伙企业(有限合伙),C,DE,2684489.0,0.601,110672890.0,24.7786,None,110672890.0,20260616,20260807
920422.BJ,20260808,熊新国,G,DE,766910.0,1.1581,1858090.0,2.8058,None,9733090.0,20260730,20260807
920504.BJ,20260808,应芸,G,DE,25000.0,0.1463,None,None,17.0571,75000.0,20260803,20260806
603057.SH,20260808,宁国筑巢企业管理咨询服务合伙企业(有限合伙),C,DE,82100.0,0.0199,None,None,22.1,2657543.0,20260807,20260807
688063.SH,20260808,派锂(宁波)创业投资合伙企业(有限合伙),C,DE,54021.0,0.022,12268166.0,5.0001,None,12268166.0,20260325,20260806
688060.SH,20260808,张奎,G,DE,120000.0,0.1994,3520000.0,5.8481,None,3520000.0,20260806,20260806
688147.SH,20260808,无锡聚海盈管理咨询合伙企业(有限合伙),C,DE,4644600.0,1.0,32377521.0,6.971,96.6874,32377521.0,20260731,20260807
603057.SH,20260808,宁国衔泥企业管理咨询服务合伙企业(有限合伙),C,DE,178000.0,0.0432,None,None,22.75,2561643.0,20260731,20260805
301008.SZ,20260808,吴红平,G,DE,22500.0,0.0195,67500.0,0.0584,39.81,67500.0,20260616,20260807
002637.SZ,20260808,方银军,P,DE,281800.0,0.0606,23520040.0,5.0583,None,23520040.0,20260803,20260806
920422.BJ,20260808,熊新国,G,DE,766910.0,1.1581,1858090.0,2.8058,None,9733090.0,20260730,20260807
601133.SH,20260808,无锡荣基企业管理合伙企业(有限合伙),C,DE,2032400.0,0.3876,12967600.0,2.4729,None,12967600.0,20260806,20260806
002266.SZ,20260808,叶标,P,DE,52192700.0,1.0778,492291617.0,10.1659,None,492291617.0,20260723,20260806
002558.SZ,20260808,上海腾澎投资合伙企业(有限合伙),C,DE,18935561.0,0.9963,176639115.0,9.294,None,176639115.0,20260716,20260807
002873.SZ,20260808,上海新天智药生物技术有限公司,C,DE,4655000.0,1.9421,61480566.0,25.65,None,61480566.0,20260803,20260806
920504.BJ,20260808,应芸,G,DE,25000.0,0.1463,None,None,17.0571,75000.0,20260803,20260806
920493.BJ,20260808,银杏华清投资基金管理(北京)有限公司,C,DE,37067.0,0.083,529269.0,1.1857,None,529269.0,20260805,20260807
920493.BJ,20260808,清控银杏南通创业投资基金合伙企业(有限合伙),C,DE,59900.0,0.1342,1663851.0,3.7275,None,1663851.0,20260805,20260807
920792.BJ,20260808,毕一明,G,DE,19813.0,0.0195,4464825.0,4.3934,11.6709,17909411.0,20260508,20260807
920014.BJ,20260808,王昊,G,DE,1151700.0,1.7177,335266.0,0.5,9.068,4941066.0,20260710,20260807
301008.SZ,20260808,吴红平,G,DE,22500.0,0.0195,67500.0,0.0584,39.81,67500.0,20260616,20260807
603153.SH,20260808,上海见理企业咨询合伙企业(有限合伙),C,DE,233400.0,0.0578,None,None,None,3780151.0,20260526,20260806
603153.SH,20260808,上海见叶企业咨询合伙企业(有限合伙),C,DE,471600.0,0.1168,None,None,None,4631751.0,20260526,20260806
603153.SH,20260808,上海见筠企业咨询合伙企业(有限合伙),C,DE,490532.0,0.1215,4659819.0,1.154,None,4659819.0,20260526,20260806
603153.SH,20260808,上海见盛企业咨询合伙企业(有限合伙),C,DE,274200.0,0.0679,5061151.0,1.2534,None,5061151.0,20260526,20260806
603153.SH,20260808,上海见鑫企业咨询合伙企业(有限合伙),C,DE,367100.0,0.0909,6174151.0,1.5291,None,6174151.0,20260526,20260806
603153.SH,20260808,上海见慧企业咨询合伙企业(有限合伙),C,DE,380000.0,0.0941,8337251.0,2.0648,None,8337251.0,20260526,20260806
603668.SH,20260808,陈庆昌,G,DE,1993912.0,0.3942,0.0,None,None,0.0,20260806,20260806
603668.SH,20260808,陈庆堂,G,DE,2079913.0,0.4112,94270000.0,18.6379,None,94270000.0,20260805,20260805
600797.SH,20260808,浙江网新集团有限公司,C,DE,3100000.0,0.3017,61650000.0,5.9998,None,61650000.0,20260617,20260806
600875.SH,20260808,李建华,G,DE,15500.0,0.0007,46500.0,0.0017,None,46500.0,20260506,20260805
301312.SZ,20260807,邱鹏,G,DE,600000.0,0.7078,12285605.0,14.4922,None,53684960.0,20260807,20260807
301312.SZ,20260807,关巍,G,DE,400000.0,0.4718,8807092.0,10.3889,None,38450128.0,20260807,20260807
301312.SZ,20260807,黄剑锋,G,DE,200000.0,0.2359,3487787.0,4.1142,None,16191934.0,20260807,20260807
300263.SZ,20260807,李明强,G,DE,5960000.0,0.611,400.0,0.0,None,29881600.0,20260703,20260807
300263.SZ,20260807,田国华,G,DE,70000.0,0.0072,700.0,0.0001,16.59,212800.0,20260702,20260807
300263.SZ,20260807,张源远,G,DE,95000.0,0.0097,0.0,None,15.83,285000.0,20260702,20260807
300263.SZ,20260807,李江文,G,DE,198000.0,0.0203,844.0,0.0001,16.19,597375.0,20260702,20260807
300417.SZ,20260807,杨伟光,G,DE,390000.0,0.4666,1755235.0,2.0998,10.54,8190940.0,20260803,20260806
300563.SZ,20260807,陈宏,G,DE,122500.0,0.0967,0.0,None,24.1,367500.0,20260806,20260806
300700.SZ,20260807,段志明,G,DE,2763200.0,0.7775,1318274.0,0.3709,None,40316364.0,20260803,20260806
300263.SZ,20260807,李明强,G,DE,5960000.0,0.611,400.0,0.0,None,29881600.0,20260703,20260807
300263.SZ,20260807,田国华,G,DE,70000.0,0.0072,700.0,0.0001,16.59,212800.0,20260702,20260807
300263.SZ,20260807,张源远,G,DE,95000.0,0.0097,0.0,None,15.83,285000.0,20260702,20260807
300263.SZ,20260807,李江文,G,DE,198000.0,0.0203,844.0,0.0001,16.19,597375.0,20260702,20260807
300417.SZ,20260807,杨伟光,G,DE,390000.0,0.4666,1755235.0,2.0998,10.54,8190940.0,20260803,20260806
300650.SZ,20260807,苏芳,P,DE,952700.0,0.5593,12070180.0,7.0857,None,12070180.0,20260731,20260806
300127.SZ,20260807,成都市银河工业(集团)有限公司,C,DE,708100.0,0.3068,95596430.0,41.4167,28.37,95596430.0,20260622,20260806
300563.SZ,20260807,陈宏,G,DE,122500.0,0.0967,0.0,None,24.1,367500.0,20260806,20260806
301580.SZ,20260807,苏州君联欣康创业投资合伙企业(有限合伙),C,DE,213280.0,0.2116,3681619.0,3.6523,None,3681619.0,20260709,20260806
301580.SZ,20260807,康拓有限公司,C,DE,1320320.0,1.3098,5227539.0,5.186,None,5227539.0,20260709,20260806
301312.SZ,20260807,邱鹏,G,DE,600000.0,0.7078,12285605.0,14.4922,None,53684960.0,20260807,20260807
301312.SZ,20260807,关巍,G,DE,400000.0,0.4718,8807092.0,10.3889,None,38450128.0,20260807,20260807
301312.SZ,20260807,黄剑锋,G,DE,200000.0,0.2359,3487787.0,4.1142,None,16191934.0,20260807,20260807
300263.SZ,20260807,李明强,G,DE,5960000.0,0.611,400.0,0.0,None,29881600.0,20260703,20260807
300263.SZ,20260807,田国华,G,DE,70000.0,0.0072,700.0,0.0001,16.59,212800.0,20260702,20260807
300263.SZ,20260807,张源远,G,DE,95000.0,0.0097,0.0,None,15.83,285000.0,20260702,20260807
300263.SZ,20260807,李江文,G,DE,198000.0,0.0203,844.0,0.0001,16.19,597375.0,20260702,20260807
301332.SZ,20260807,磐茂(上海)投资中心(有限合伙),C,DE,4450000.0,1.6803,58168875.0,21.9638,None,58168875.0,20260806,20260807
600446.SH,20260807,赵剑,G,DE,1117500.0,0.1187,60676238.0,6.4462,None,60676238.0,20260506,20260805
603269.SH,20260807,金敖大,G,DE,2854900.0,0.6609,51082701.0,11.8262,None,51082701.0,20260805,20260805
688702.SH,20260807,国家集成电路产业投资基金股份有限公司,C,DE,4100000.0,2.0198,41000200.0,20.198,None,41000200.0,20260721,20260806
002999.SZ,20260807,刘勇峰,G,DE,10000.0,0.0029,78594.0,0.0229,None,344375.0,20260511,20260511
300599.SZ,20260807,黄锦禧,G,DE,2272000.0,0.7189,68130700.0,21.5591,None,68130700.0,20260804,20260805
688113.SH,20260807,黄冰溶,G,DE,17500.0,0.0272,4350087.0,6.755,None,4350087.0,20260506,20260805
688113.SH,20260807,张辉,G,DE,53060.0,0.0824,2802440.0,4.3518,None,2802440.0,20260506,20260805
688113.SH,20260807,李辉,G,DE,22444.0,0.0349,4413161.0,6.853,None,4413161.0,20260506,20260805
002999.SZ,20260807,刘勇峰,G,DE,10000.0,0.0029,78594.0,0.0229,None,344375.0,20260511,20260511
603083.SH,20260807,上海康令科技合伙企业(有限合伙),C,DE,1455300.0,0.5281,4395176.0,1.1935,None,4395176.0,20260513,20260707
603083.SH,20260807,Cambridge Industries Company Limited,C,DE,2483000.0,0.901,29542735.0,8.0225,None,29542735.0,20260529,20260624
301380.SZ,20260807,陈坤,P,DE,341900.0,0.4235,15429624.0,19.1106,None,15429624.0,20260805,20260805
603052.SH,20260807,施惠庆,G,DE,90000.0,0.0479,53443328.0,28.4428,None,53443328.0,20260803,20260806
002811.SZ,20260807,深圳市亚泰一兆投资有限公司,C,DE,2767500.0,0.9793,130200417.0,47.0538,None,130200417.0,20260730,20260805
002278.SZ,20260807,王祥伟,P,DE,100000.0,0.0301,22461561.0,6.7502,11.12,22461561.0,20260511,20260511
603823.SH,20260807,百合花控股有限公司,C,DE,3125120.0,0.7506,259777741.0,62.3914,None,259777741.0,20260714,20260806
300599.SZ,20260807,黄锦禧,G,DE,2272000.0,0.7189,68130700.0,21.5591,None,68130700.0,20260804,20260805
688113.SH,20260807,黄冰溶,G,DE,17500.0,0.0272,4350087.0,6.755,None,4350087.0,20260506,20260805
688113.SH,20260807,张辉,G,DE,53060.0,0.0824,2802440.0,4.3518,None,2802440.0,20260506,20260805
688113.SH,20260807,李辉,G,DE,22444.0,0.0349,4413161.0,6.853,None,4413161.0,20260506,20260805
920415.BJ,20260807,刘瑾,G,DE,22500.0,0.0208,None,None,9.2409,67500.0,20260804,20260805
920415.BJ,20260807,潘小玲,G,DE,87950.0,0.0813,None,None,9.3123,263850.0,20260805,20260805
920415.BJ,20260807,刘德永,G,DE,284679.0,0.263,None,None,9.172,909321.0,20260731,20260805
920415.BJ,20260807,牟轶,G,DE,62500.0,0.0577,None,None,9.3319,187500.0,20260805,20260805
688115.SH,20260807,深圳市鸿盛泰壹号创业投资合伙企业(有限合伙),C,DE,466700.0,0.5,5345400.0,5.7269,None,5345400.0,20260806,20260806
920415.BJ,20260807,刘瑾,G,DE,22500.0,0.0208,None,None,9.2409,67500.0,20260804,20260805
920415.BJ,20260807,潘小玲,G,DE,87950.0,0.0813,None,None,9.3123,263850.0,20260805,20260805
920415.BJ,20260807,刘德永,G,DE,284679.0,0.263,None,None,9.172,909321.0,20260731,20260805
920415.BJ,20260807,牟轶,G,DE,62500.0,0.0577,None,None,9.3319,187500.0,20260805,20260805
600446.SH,20260807,赵剑,G,DE,1117500.0,0.1187,60676238.0,6.4462,None,60676238.0,20260506,20260805
603269.SH,20260807,金敖大,G,DE,2854900.0,0.6609,51082701.0,11.8262,None,51082701.0,20260805,20260805
600866.SH,20260807,宁夏伊品投资集团有限公司,C,DE,19000000.0,1.1436,147147329.0,8.8564,None,147147329.0,20260730,20260805
002923.SZ,20260807,李希,P,DE,2720000.0,1.0539,76505382.0,29.6435,None,76505382.0,20260804,20260805
301312.SZ,20260806,黄剑锋,G,DE,546929.0,0.6452,3687787.0,4.3501,None,16391934.0,20260630,20260806
301312.SZ,20260806,关巍,G,DE,673920.0,0.795,9207092.0,10.8608,None,38850128.0,20260630,20260806
301312.SZ,20260806,邱鹏,G,DE,914180.0,1.0784,12885605.0,15.2,None,54284960.0,20260630,20260806
300165.SZ,20260806,广州立多虚拟现实科技合伙企业(有限合伙),C,DE,49600.0,0.0118,24775537.0,5.8914,5.0607,24775537.0,20260805,20260805
002693.SZ,20260806,姚忠,G,DE,40500.0,0.0099,0.0,None,None,121500.0,20260804,20260804
300144.SZ,20260806,QIAO LONG HUANG,P,DE,43000000.0,1.6656,42836643.0,1.6593,6.23,42836643.0,20260805,20260805
301312.SZ,20260806,黄剑锋,G,DE,546929.0,0.6452,3687787.0,4.3501,None,16391934.0,20260630,20260806
301312.SZ,20260806,关巍,G,DE,673920.0,0.795,9207092.0,10.8608,None,38850128.0,20260630,20260806
301312.SZ,20260806,邱鹏,G,DE,914180.0,1.0784,12885605.0,15.2,None,54284960.0,20260630,20260806
301312.SZ,20260806,黄剑锋,G,DE,546929.0,0.6452,3687787.0,4.3501,None,16391934.0,20260630,20260806
301312.SZ,20260806,关巍,G,DE,673920.0,0.795,9207092.0,10.8608,None,38850128.0,20260630,20260806
301312.SZ,20260806,邱鹏,G,DE,914180.0,1.0784,12885605.0,15.2,None,54284960.0,20260630,20260806
002531.SZ,20260806,REAL FUN HOLDINGS LIMITED,C,DE,18995353.0,1.0631,340380377.0,19.0499,None,340380377.0,20260804,20260804
603161.SH,20260806,张宇,P,DE,40540.0,0.0213,9679846.0,5.0747,None,9679846.0,20260729,20260804
002693.SZ,20260806,姚忠,G,DE,40500.0,0.0099,0.0,None,None,121500.0,20260804,20260804
920876.BJ,20260806,新余市慧创投资管理合伙企业(有限合伙),C,DE,464900.0,1.1845,6418043.0,16.3524,None,6418043.0,20260724,20260804
002419.SZ,20260806,五龙贸易有限公司,C,DE,1386200.0,0.1215,57062811.0,5.0001,None,57062811.0,20260430,20260804
603303.SH,20260806,浙江横润科技有限公司,C,DE,268900.0,0.0564,386016.0,0.0809,None,386016.0,20260701,20260804
002498.SZ,20260806,青岛汉河集团股份有限公司,C,DE,20943440.0,0.6295,2193464576.0,65.9332,None,2193464576.0,20260623,20260804
002871.SZ,20260805,范庆伟,G,DE,976000.0,0.6539,29639000.0,19.8564,None,121484000.0,20260804,20260804
920284.BJ,20260805,杭一,G,DE,823496.0,1.228,1712369.0,2.5535,None,9319966.0,20260527,20260803
300506.SZ,20260805,中国新兴集团有限责任公司,C,DE,73100.0,0.0099,71206697.0,9.692,5.74,71206697.0,20260803,20260804
301332.SZ,20260805,磐茂(上海)投资中心(有限合伙),C,DE,6615600.0,2.498,62618875.0,23.644,None,62618875.0,20260716,20260805
300738.SZ,20260805,广州市昊盟计算机科技有限公司,C,DE,20622681.0,2.0939,251302826.0,25.5157,None,251302826.0,20260804,20260805
920033.BJ,20260805,海南迈顺投资合伙企业(有限合伙),C,DE,253996.0,0.3066,14248313.0,17.2014,15.4123,14248313.0,20260716,20260803
920284.BJ,20260805,杭一,G,DE,823496.0,1.228,1712369.0,2.5535,None,9319966.0,20260527,20260803
603618.SH,20260805,浙江富春江通信集团有限公司,C,DE,10987800.0,1.5893,127700000.0,18.4704,None,127700000.0,20260618,20260804
603668.SH,20260805,秋晟天马1号私募证券投资基金,C,DE,2935609.0,0.5804,0.0,None,None,0.0,20260731,20260804
603260.SH,20260805,宁波合盛集团有限公司,C,DE,17126365.0,1.4487,427960309.0,36.2001,None,427960309.0,20260622,20260804
920033.BJ,20260805,海南迈顺投资合伙企业(有限合伙),C,DE,253996.0,0.3066,14248313.0,17.2014,15.4123,14248313.0,20260716,20260803
002726.SZ,20260805,蓝润发展控股集团有限公司,C,DE,8276600.0,0.6084,272270762.0,20.0153,None,272270762.0,20260715,20260803
300599.SZ,20260805,黄锦禧,G,DE,5431900.0,1.7189,70402700.0,22.2781,None,70402700.0,20260731,20260803
002871.SZ,20260805,范庆伟,G,DE,976000.0,0.6539,29639000.0,81.3873,None,121484000.0,20260804,20260804
002923.SZ,20260805,李希,P,DE,4100000.0,1.5886,79225382.0,30.6974,None,79225382.0,20260715,20260803
920976.BJ,20260805,广州湘军一号投资合伙企业(有限合伙),C,DE,59500.0,0.1349,3340500.0,7.5715,20.0308,3340500.0,20260731,20260731
600103.SH,20260805,福建省能源集团有限责任公司,C,DE,22400000.0,1.0125,155600000.0,7.0333,None,155600000.0,20251208,20260804
301273.SZ,20260804,宁波虎鼎致新创业投资合伙企业(有限合伙),C,DE,1443500.0,1.8751,3571400.0,4.6393,None,3571400.0,20260701,20260803
301172.SZ,20260804,成都高投创业投资有限公司,C,DE,823200.0,0.6436,0.0,None,None,0.0,20260525,20260804
301273.SZ,20260804,上海馨璞投资管理合伙企业(有限合伙),C,DE,83280.0,0.1082,13136700.0,17.0649,None,13136700.0,20260727,20260803
301586.SZ,20260804,霍尔果斯华控创业投资有限公司,C,DE,146500.0,0.2769,1603500.0,3.0306,None,1603500.0,20260731,20260803
300054.SZ,20260804,姚红,G,DE,51200.0,0.0069,17814.0,0.0024,104.32,255000.0,20260630,20260630
300054.SZ,20260804,黄金辉,G,DE,140000.0,0.0188,23921.0,0.0032,103.35,515682.0,20260630,20260630
300054.SZ,20260804,罗德日,G,DE,20000.0,0.0027,1158.0,0.0002,105.0,64630.0,20260630,20260630
300054.SZ,20260804,肖桂林,G,DE,217500.0,0.0293,21000.0,0.0028,101.3,736500.0,20260630,20260630
300054.SZ,20260804,杨平彩,G,DE,40000.0,0.0054,17225.0,0.0023,103.2,327500.0,20260630,20260630
603699.SH,20260804,陆斌,P,DE,5585000.0,0.7367,77960482.0,10.2831,None,77960482.0,20260601,20260803
603699.SH,20260804,陆斌,P,DE,5585000.0,0.7367,77960482.0,10.2831,None,77960482.0,20260601,20260803
603378.SH,20260804,上海润合同彩资产管理有限公司,C,DE,1907900.0,0.4452,17803691.0,4.154,None,17803691.0,20260629,20260803
002826.SZ,20260804,周战,G,DE,1241100.0,0.6718,9533825.0,5.161,None,9533825.0,20260730,20260730
002873.SZ,20260804,上海新天智药生物技术有限公司,C,DE,2300000.0,0.9596,66135566.0,27.5921,None,66135566.0,20260608,20260731
603258.SH,20260804,胡建平,G,DE,3507448.0,1.4533,14040452.0,5.8177,None,14040452.0,20260520,20260803
688755.SH,20260804,上海药明康德新药开发有限公司,C,DE,114355.0,0.1432,6792715.0,8.505,None,6792715.0,20260803,20260803
301160.SZ,20260803,唐卫国,G,DE,445864.0,0.4025,2869023.0,2.5899,35.61,12813683.0,20260720,20260731
301160.SZ,20260803,唐卫国,G,DE,445864.0,0.4025,2869023.0,2.5899,35.61,12813683.0,20260720,20260731
301037.SZ,20260801,杨美芹,G,DE,941800.0,1.385,2765332.0,4.0668,10.53,13903228.0,20260731,20260731
603052.SH,20260801,施惠庆,G,DE,1137600.0,0.6054,53533328.0,28.4907,None,53533328.0,20260722,20260731
002973.SZ,20260801,郭倍华,G,DE,3099900.0,0.9759,17923944.0,5.6426,None,106645174.0,20260723,20260731
603225.SH,20260801,屈凤琪,P,DE,5400000.0,0.3236,96316738.0,5.7725,None,96316738.0,20260729,20260731
603225.SH,20260801,屈凤琪,P,DE,5400000.0,0.3236,96316738.0,5.7725,None,96316738.0,20260729,20260731
603225.SH,20260801,桐乡市中聚投资有限公司,C,DE,10461800.0,0.627,136909780.0,8.2053,None,136909780.0,20260723,20260729
920906.BJ,20260801,贺宗贵,G,DE,108000.0,0.3238,3138442.0,9.409,None,12907769.0,20260714,20260731
002973.SZ,20260801,郭倍华,G,DE,3099900.0,0.9759,17923944.0,5.6426,None,106645174.0,20260723,20260731
688273.SH,20260801,陈江宁,G,DE,259815.0,0.2598,None,None,32.09,779446.0,20260514,20260730
301037.SZ,20260801,杨美芹,G,DE,5500.0,0.0081,3707132.0,21.8316,11.79,14845028.0,20260707,20260707
920906.BJ,20260801,宁波众宇投资管理合伙企业(有限合伙),C,DE,23000.0,0.069,534500.0,1.6024,None,1382000.0,20260714,20260731
920906.BJ,20260801,贺宗贵,G,DE,108000.0,0.3238,3138442.0,9.409,None,12907769.0,20260714,20260731
002150.SZ,20260801,珠海康东股权投资合伙企业(有限合伙),C,DE,1757388.0,0.4902,10655433.0,2.9722,None,10655433.0,20260515,20260731
002150.SZ,20260801,珠海悦宁管理咨询合伙企业(有限合伙),C,DE,1678600.0,0.4682,7387948.0,2.0608,None,7387948.0,20260515,20260731
920118.BJ,20260801,俞华杰,P,DE,530000.0,1.6912,3870000.0,12.3488,None,3870000.0,20260730,20260730
688307.SH,20260801,金凯东,G,DE,52886.0,0.0596,1208704.0,1.3616,None,1208704.0,20260508,20260514
301037.SZ,20260801,杨美芹,G,DE,941800.0,1.385,2765332.0,20.4466,10.53,13903228.0,20260731,20260731
603052.SH,20260801,施惠庆,G,DE,1137600.0,0.6054,53533328.0,28.4907,None,53533328.0,20260722,20260731
